mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,mode_3_N,mode_3_mean,mode_3_stdev,mode_3_kappa,mode_4_N,mode_4_mean,mode_4_stdev,mode_4_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
2958.4248273925487,6.381423545275213e-07,2.497237262123983,0.7134699741507624,82359994224.95703,1.5361997232956482e-09,2.1565100990511654,0.173920053910941,144444.8062909356,8.196661195456309e-09,1.811983359441915,0.0928057694723215,3613794.051867491,1.2816640730642505e-07,1.2148616237500245,0.3976416090174839,0.2034291653228746,264.7231129947414,61420.90084485184,0.0032998129997207,SciPy,Timed Out,273.49441933631897
1266972538.9554026,3.0548589242949354e-08,1.3201917293195908,1.1880131296571108,201814130.40200612,4.6899146705728907e-07,1.5361665625881948,1.2925254016587095,197622387.5588303,6.691469127500743e-07,1.3451293383244656,0.9693697121709351,3731197.9214659696,2.437274807959749e-09,2.839921051576177,0.2026910257616084,0.0124500684232704,279.3769599354658,81229.35472703648,0.0073650871748139,SciPy,Timed Out,296.6192328929901
12035.988832775622,1.5068620737824849e-06,1.702217236789751,0.5694713356959507,9515.788023879097,5.29902060904516e-07,2.162895280049697,0.2584536687902306,1060035.0706063665,1.122130038908359e-09,1.814884120488295,0.0427204604364997,144097.32472207356,4.517637453063615e-08,1.519736727951032,1.300919935143654,1.3196540126402514,264.7668667778762,96871.79149646274,0.002095331420965,SciPy,Timed Out,279.3674612045288
2433038.9675225173,4.206870668450146e-09,2.427197945798512,1.0223009893102752,209.6587923893202,8.090272240135017e-06,2.919283178926942,0.9000693628535654,34357.853208613764,6.387921693749207e-08,2.322255165036027,0.6265178272301467,35380988844.05045,1.4960409099558966e-09,1.7581272978771112,0.0465600625049247,4.901382403737357,267.94415991796,86143.58241136083,0.0030133163541546,SciPy,Timed Out,271.526554107666
2275856.0263464125,1.190309582423129e-09,1.5200753124505535,0.1095420632977089,2586700.161725032,9.37490462268583e-06,1.3730684961284028,1.4799905444250072,236342750069.9925,2.798099037210979e-09,1.2498299316239951,1.4720205233637764,7371639751.619331,1.9037315781635408e-09,1.9668981667068928,0.55057104823015,0.0315117258339463,254.31833694644004,54008.86227699272,0.001601634777542,SciPy,Timed Out,273.85692834854126
463461597532.4435,1.519165320873943e-09,2.7047797130918667,0.2140941780199696,156371767.23076493,2.105266962456599e-06,2.327728755797213,0.8625146367636943,211934.13840856167,1.197911094163586e-08,1.805554746601784,1.1713635060383591,3976523549.525396,3.857504016265222e-08,1.994881974800426,0.5485072470215286,0.1656833178400154,273.8466255274834,90416.8840469495,0.0044557810514885,SciPy,Timed Out,273.5345277786255
10423519.448604954,3.919994189673272e-07,2.0553122528942884,1.006309568125093,589181856.5639187,1.74113134355862e-09,2.482502183951702,0.1052765868332649,3813.46382248438,2.899844920670991e-07,1.2966770432909482,0.0498731530041265,477597998.7646968,5.842010873628349e-07,1.8227544378484029,0.3368273466047814,0.0409598095951848,290.563061371407,62583.94078745869,0.0204266692882362,SciPy,Timed Out,277.6405794620514
3565.733256463453,9.055635254446708e-07,2.4607882033049377,0.2803353804244609,146423.27264850336,8.223918631066722e-06,2.881796924148187,0.5340888213246641,513595.5883429353,5.372449806390065e-08,1.4627409633113135,0.3367486004433529,298109.90947064414,1.7706360421058949e-07,1.5632625521717898,1.0527537916473673,0.0239135255583859,287.9909640817272,69545.4515957598,0.0154802590478708,PySDM,Timed Out,245.45028281211853
42339201.66047727,9.27936833863978e-08,1.3265778675203277,0.4207743386807675,76414227.1571132,1.1244164826945416e-09,2.745321909955843,0.4732923060228869,22151534.500382748,5.343584129540901e-06,2.2926116396304805,1.1779933113345562,90523066.7718818,8.62467198872638e-07,2.545355851187748,0.0271215471330086,9.92028413391764,257.58091299552814,70305.42589266102,0.0016187509630407,SciPy,Timed Out,272.99593019485474
259149.907901092,6.099581039402421e-06,1.3454895485195637,0.1175692400211368,1037715665.2754644,1.1033303755716311e-08,2.32286264361361,0.1861646721477389,854596724.9434615,6.241496201296974e-07,2.751897736772553,1.4074120357107,1151341512.750025,1.0529218831955344e-09,1.7020722697266608,0.048852458634963,1.826892535428552,249.3274320292521,86139.69721298282,0.0006490659838458,SciPy,Timed Out,274.5588607788086
10975.536820035337,8.114557928817101e-06,2.0077116407175275,0.0975844314334859,1299191.7642058893,8.435106053110054e-08,2.890282182999367,1.0590424014769846,211680841.6836794,1.0768243084385247e-09,2.899381812698637,0.4900767049052221,5848529.557334043,7.909832882010608e-06,2.824536517974257,0.8742423653464283,0.0188817166352852,249.06208635224763,93373.03944758428,0.0005847256877897,SciPy,Timed Out,273.1350235939026
2322822.695280024,1.1077798558447206e-08,2.834075432201675,1.1585589956208795,86624357336.05261,4.84921210763556e-09,2.312154029528437,0.0323435650259367,441.3083298750788,2.655529213795659e-06,1.721452386216331,0.854460767972832,8814626.0912972,4.832208916582887e-06,1.9660886638859012,1.285950838233762,0.024416495235896,263.4172657696325,99940.96728522076,0.0018262049572065,SciPy,Timed Out,273.0986659526825
309561.26785735524,4.4122424831906764e-08,2.9230414995584963,0.6723362992937258,1412670.6550777392,1.129472843478243e-09,2.23162317404546,0.20533424790559,244360393.2310584,2.374298275834602e-06,2.188640485671259,0.225611956747391,708679.0079060908,2.200181440510877e-06,2.7844311275401514,1.2846958621619966,0.235269725788364,273.6838874074021,58784.60591543195,0.0067985989623828,SciPy,Timed Out,273.032173871994
1231305.4129139478,2.2101063038291586e-07,1.69181779595961,1.472259253574821,7649377880.360472,1.1599913525998038e-07,2.181901975440331,1.2536152858154106,166060636.7708466,1.194145383339126e-09,2.644869673114308,1.4769789129858408,33149.390186639124,2.80702393769873e-07,1.459365044238759,0.6625194297872423,0.0153350736042551,290.6708858411034,94307.64966106636,0.0135008354879147,PySDM,Timed Out,245.41566920280457
1267848750.479195,1.5561372116416922e-08,2.496371459470708,0.0260103332621209,44195.60380432328,1.7848664318367431e-06,2.1277972359830115,0.4426887707161215,720895.9106403032,2.642331972968121e-08,2.686819682220888,1.2826189779308728,11261632.092856826,1.7242332294590996e-06,2.8498344279201624,1.38663009665353,1.6842653427294705,274.4027023198792,73500.08638852321,0.0057170857147319,SciPy,Timed Out,272.03192472457886
86270.4797819838,4.800977922396636e-06,2.929207570592016,1.3857356805325196,24387127.12801334,8.300646450370307e-07,1.6662468385474174,0.583747877876462,373548.8754669155,1.4218697797371473e-08,2.178209312809434,1.0778457694893708,5811825666.440905,1.469949353657839e-07,1.4936560068810485,1.454716719046438,0.0191116711637832,282.08614115736106,62552.73595401805,0.0115857273359155,PySDM,Timed Out,253.37005305290225
759940551.2412449,1.0047011608226885e-08,1.576149617935768,1.392390217710124,306543.48717501457,9.21326407650393e-06,2.516486590459701,0.8784082166035492,2485485.808101802,4.5152896800539606e-09,1.9831699871853397,1.4375427459468093,622099.8668595443,2.206176733390793e-09,2.6258076056151607,0.1227371854653245,1.1875064557715096,282.0639871106402,63053.449519491405,0.0114745162442745,SciPy,Timed Out,275.8848297595978
237321.2951321594,4.082830624645308e-08,1.7186127807754965,1.424149079817012,38214576.78066746,1.3360462639696655e-06,1.8285172732064032,0.2037877762953656,17539328.647149116,2.785636880974263e-09,2.0131247642656485,0.005230763409627,160315742416.8259,1.0685767905238887e-09,2.368897848761637,1.3061936261697713,0.2592871332133298,261.3559322488685,54703.81439382052,0.0028362395583875,SciPy,Timed Out,273.9594237804413
23920921307.8051,3.530312489428433e-09,1.5736137319084862,0.952783049051344,3779990.779343632,1.0840551788331523e-09,1.2125712668085136,0.0453426929943659,296002512.0587337,2.4653808048949555e-06,2.9013697270610472,0.7682632403710835,3795383.171498779,5.7841542126950495e-08,1.9990574661606395,0.1053082111378316,4.075227669270047,294.99541356648854,69935.64547376026,0.0242090188149659,SciPy,Timed Out,275.4104471206665
400687.1864263943,1.096361085697936e-08,2.5230021590665928,0.7221617204224008,1259816156.816594,1.7451424065494078e-08,1.9689290314397396,0.6436328578098608,21047945.051013097,2.3611605784816263e-08,1.6250278935254263,0.932876503528092,36666261.21980417,1.957449959057662e-09,2.9698532825734363,0.0789382936034873,1.1096348835488403,271.4194948199989,51099.306843724495,0.0066267456605995,SciPy,Timed Out,274.43297481536865
168156083.0082512,8.335262441321806e-07,1.8789803735208137,0.4763948193347132,2336968702.1452265,1.8159640744619087e-09,1.3064212147077496,1.4031774256745968,6353706716.79834,1.8447905699327352e-08,2.054912258182656,0.4486766811951763,354651956.9082086,1.149193487959877e-09,2.2149826623870927,0.0717777424617471,1.2232542203009455,270.3010267287462,73600.06439369875,0.0042186990290821,SciPy,Timed Out,271.04704761505127
35729.66582875369,3.3450478600518744e-08,1.8052152723121184,0.62849794413113,4672557.024574032,1.378237875410588e-09,1.986202548395851,0.7236949975536663,94242.34574174669,1.242415841198612e-06,1.5219945553454148,0.2051575261402272,135981606.04712996,9.194585726147355e-09,1.4754720509632042,0.0073988606894165,2.6548449705919337,276.0421084593511,99296.65588189458,0.0047504975982005,SciPy,Timed Out,268.39383339881897
381581430.546205,9.152705722604757e-08,1.4908691260199554,0.0223673979080857,31004799580.25777,1.0337828470268298e-09,1.3479068631406854,0.068646430349775,235180454.3635752,1.4815802523199916e-08,1.8113787917219064,1.0377478182496382,1758581159.755231,1.850450035490763e-07,2.809205177931005,0.8695326735068719,2.715699021991518,252.4822387947988,94752.8032107437,0.0007786278223678,SciPy,Timed Out,272.4236874580384
157219789.7038432,1.1093331653905045e-06,2.705563189702045,0.3177064565717669,1611827.7124950725,6.272519472157943e-08,1.824298215999184,0.987376714605237,16048.32887554363,2.900620652305351e-06,2.47925529452636,0.0283663241255885,11672018.433248837,1.1306766297455093e-08,1.426527938531573,0.0067393502955738,0.0277822448537401,297.6838468937393,64858.55608336985,0.0310279672920794,SciPy,Timed Out,290.3518486022949
114175539.19717516,3.772612644223294e-07,2.705910254264382,1.0511021495524155,9641596.801427798,8.849916817337067e-09,2.8165628992344964,0.192981061584669,13123473703.080206,2.1887721819718103e-09,2.5746976942927144,0.1319951657150027,2095.7473219293925,9.395653305499358e-06,1.428257536288189,0.7575092411257468,0.0314514452510251,280.2230596727589,92241.72825503752,0.0068693132628152,SciPy,Timed Out,283.02231335639954
131181003.03967908,3.840891386991892e-06,2.326200826386975,0.7593995428742746,167283830.20765743,4.5629258737518814e-08,2.719683443548853,0.7691628508160911,232429.77719960263,1.123063662048621e-06,1.3699200459834806,0.549073663226577,9507364799.530325,4.068703578934654e-09,2.4179324809886573,0.0140824752267593,1.237265197922063,287.9577941904113,100513.14979834466,0.0106062435195927,SciPy,Timed Out,280.0394992828369
2021228.6273325009,1.8377293145158482e-07,1.584002166352085,0.2933448516957698,2244423584.6617694,1.1897979517380631e-08,2.365021508870751,0.0182354622785711,97078160.94971,5.658993181289897e-07,2.745534185971785,0.2358582191801425,25631710.334129985,4.7739463721697884e-09,1.852250758135656,0.1340134367351341,1.2973405470993726,296.7198132408106,98171.04141782963,0.018991015162206,SciPy,Timed Out,272.59646487236023
7905486.923170326,1.415399345583056e-08,2.6346507500356764,0.0248793145809225,3754173.6336038434,1.6305990915117783e-09,1.3916861915753729,0.1523135471529901,20163802.29306031,4.9627965079949684e-08,1.2501142208313425,0.7652748534853493,41396.86207618225,4.5323326684244246e-08,1.9939591323647323,0.4221073676438243,1.7101647332014498,249.24291816037308,98576.45324932708,0.0005628455519714,SciPy,Timed Out,275.0218060016632
9527378.769303646,1.9144224057141437e-06,1.4213839057518467,1.095132151425393,843104848.8318485,6.418365073094487e-09,1.7675492146663043,0.2383921579416192,7100936821.091662,1.3027322305415062e-08,1.2589715908458767,0.387626284426622,8549035.413802696,1.2512762162732016e-09,1.3644677184461615,0.065100629431269,0.0875188194189998,283.8672405850522,80911.59572455146,0.0100694688752603,SciPy,Timed Out,275.45231103897095
992880174.3984824,1.4843720252511094e-09,2.5770770158818284,0.2811419528607585,49350.93109568428,3.125097255451644e-06,2.2126806421353,0.5043016253206937,13271551.949249169,1.5151656403124702e-06,2.8918908447976834,0.9932962245487656,86494.05780657074,5.37455132390014e-07,2.5359996260233078,0.823921546817864,4.438017537215282,275.7613396874109,98161.27463254152,0.0047102114871809,SciPy,Timed Out,272.2737295627594
256015925882.39563,1.2607360564396051e-09,2.8625640425348395,0.3922279828901645,2873337.071962668,3.020090381332713e-06,2.8132959692019623,0.2973062593707027,7230522.139404056,2.554967194220389e-08,2.1838890586322988,0.4342741074695877,4271301168.3954673,2.450152597573085e-09,1.5207915124518736,0.0516097610046151,0.0839331977634748,271.2451001704337,88538.4896615208,0.0037584326092201,SciPy,Timed Out,271.9955701828003
201850903.6600274,4.584391766984228e-07,1.6762596293293512,0.2654614774489719,26937129.243164062,4.618395979107391e-06,2.2560735919799284,0.2566418534387359,171984058.15399596,1.864062691622649e-09,2.770465406620435,0.2239248112914,153380.20237216036,5.035143084096317e-08,2.129920992956467,0.2423061787695759,0.0113822199865363,258.18380187300335,82828.85166787116,0.0014438288521171,SciPy,Timed Out,296.5584025382996
219295445.3562293,1.5001614482453938e-09,2.364609939142208,0.1245144390094781,816038.9455801665,6.814593944644725e-08,2.124416976998578,1.0620625908244672,123790.22418023342,8.039596197520305e-06,2.0030669765839346,0.837174818979568,36827.63444400524,1.38411690854604e-06,2.951940728278316,1.0327331329842184,4.914254678728431,260.085120107958,63239.67466717113,0.0022120445494824,SciPy,Timed Out,270.167062997818
1898673.8742572097,1.876994691945638e-09,2.4529207047799737,0.0974162201309404,373893566.8784319,6.1179594183433505e-09,2.9578189399128547,0.0433925261189613,693395854495.026,1.012356616499802e-09,2.6331996252824847,0.0829745507392544,29761308.1700881,7.525105143492787e-07,2.2484867778681203,0.6203818437147599,5.42521431788337,283.7539864897741,80016.57316477508,0.0101061398592499,SciPy,Timed Out,268.5088839530945
1033169.5622673916,6.287758325831503e-07,1.559750987144478,0.4987430162435847,658108.4261588694,1.7806922326310566e-07,1.588628535611836,0.4580704685915327,5226450457.486825,1.691151686039873e-09,2.651722497741824,0.2518699167590693,1045500.1015849444,1.1063136518925283e-06,2.0519260314139034,1.1014278297156324,6.940405761515058,248.8547497874353,59827.1144813516,0.0008962902008797,SciPy,Timed Out,266.65124011039734
1362.1478431236692,7.514571553700949e-07,2.5413235227511946,0.2459143261469775,19723694.19372552,5.553049095276088e-09,1.694870902286297,1.1377351914862264,215175526.04758516,8.399128133044503e-07,2.563953914773844,0.8023128389541858,214829134944.28452,1.2739319040211683e-09,2.078406556369332,0.1290626267249244,0.0223964745552906,257.2897080210405,60151.09551999858,0.0018475110608705,SciPy,Timed Out,276.53805112838745
115232.89713916364,5.213756183769059e-06,2.720717506079315,0.0861276831702696,975549.9003231496,9.496863104993868e-06,2.8521240517898416,1.211735627920975,13138.26935552914,3.857544045762056e-06,1.6691193797492871,0.1510957315985469,13236899.904265389,1.973761443270483e-09,1.3732881455627814,0.590312702152889,0.0309623768115042,300.342766465465,90662.33630926516,0.0257678404295657,PySDM,Timed Out,245.44428610801697
4558553.783892438,3.4849246991366605e-06,2.323158195524039,1.4992484844708844,4827821590.226939,4.174205386321447e-09,2.1269969742969934,0.0072727173864238,47630900.343885645,2.0453847336716746e-08,2.9020559947358,1.4470462066484526,1311.3542718969663,3.9887114997488685e-06,1.8016175114504904,1.4421694535105587,0.011055612304521,260.5179551020618,65590.28858243392,0.0022088544414829,SciPy,Timed Out,303.16854596138
133729980.07769732,3.809797312308906e-06,1.4523575799874768,1.204907448090508,309270557.70515186,9.474433986710443e-08,2.609296791204634,1.4529324175865004,5923079356.874764,1.870396036749737e-09,2.8941496193974814,0.2592344698647621,715373.9468360269,2.2450507810986356e-09,1.9320947918177167,0.1623227477496919,0.1334743635616994,308.91127650403155,71627.76345511945,0.0554511436106382,SciPy,Timed Out,273.608913898468
288400.90157637006,6.288849003085273e-09,2.9807136640868235,0.4713984609733997,683967098.4847974,1.7137125289382198e-07,1.5009104600605545,0.5053435145838854,122728.14696733956,8.393669520748915e-09,1.804898207351561,0.3391022726929557,2987100.6436699014,6.392654739459845e-06,2.643415203974901,0.9013878136112488,0.0543500390565737,300.2044772596461,92125.02137124712,0.025129321827379,PySDM,Timed Out,245.26212453842163
