mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,mode_3_N,mode_3_mean,mode_3_stdev,mode_3_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
4980612588.132432,1.478064350247288e-09,2.9389637708284493,0.0642030418218154,874251.1913282976,7.10902605320591e-08,2.7854030369781477,1.4630856475074585,2525745.177188607,2.493671841784461e-06,1.3226560267369685,0.8836304327795612,0.1770084805609461,254.7837309903568,66301.33697894379,0.0013568579319322,SciPy,Timed Out,273.0441038608551
142290636.47189817,3.547887052706474e-06,2.928164959916208,0.4328890173575569,41301939916.58824,8.245171659405548e-09,2.6329245289402814,0.0280889017985233,408679844.04858273,1.0465119774894205e-08,2.011861868895842,0.4152572590079451,0.5025032513623414,256.7478596437642,50836.18625214072,0.0020903725658021,SciPy,Timed Out,272.93265533447266
347369256.6173606,9.762660855952274e-09,2.923276510553368,0.0469907760992233,1982.5780451546157,2.7681133659607902e-06,2.25436923179525,0.7175495636601765,2814558.492859425,8.52134460161683e-06,1.6516478923369426,0.1220329290427129,0.2824178352859213,258.05075844372993,102147.89308419636,0.0011574446869993,SciPy,Timed Out,272.31496238708496
13140303838.614754,1.523458937459942e-09,2.6911033285131163,1.0867200885896795,7841562.74243726,2.667007040615654e-06,2.7655764635841376,1.0826653793037275,364650.6087153543,1.2715611258343525e-08,1.5989923033659164,0.0062389770696089,3.006367183029832,269.86636093566824,60413.82454314253,0.004981627673832,SciPy,Timed Out,268.78427624702454
5559660.014564579,2.379974844395876e-09,2.942917669019041,0.0222236745524553,3291246386.587451,6.780772191524917e-08,1.6919378709167263,1.0683279316924457,1930079533.6042385,1.0186124713539709e-08,1.6371654914029958,0.5985977582592411,0.0111871493831488,298.45764318924284,80185.98325269364,0.0260818538116447,SciPy,Timed Out,289.64642548561096
2650278.465326081,1.1709660670932799e-09,1.4812829552930065,0.0030529885240629,105297643.5074649,2.201421358734057e-06,1.7925705741193916,0.2342051912832967,13648525.447403662,8.092280971138905e-09,2.9257084873152928,0.7555050177413547,7.727858675202164,266.03022426964264,81917.82463811076,0.0027357523411724,SciPy,Timed Out,272.9635179042816
15225856.87318317,5.744855373047293e-06,2.231752223356599,0.8511943735525063,18789486253.60173,1.0347533979647552e-08,2.4692078980324137,0.0359939676755091,60453325.56033409,6.789325979205377e-06,2.207799423277252,0.7816676887083026,8.664986021535357,290.7858699908701,104496.55027108626,0.0122489303914241,SciPy,Timed Out,272.9927201271057
633119.5625135851,3.03286112760085e-09,2.993153996810772,0.0554572749060007,14090.335698720057,1.415602535192367e-07,2.6507892631589893,0.556712840405613,25098086.879445072,1.3278464562938514e-06,1.9136927163217667,1.2517989132381244,0.1863181264835234,270.37038189552834,99547.08693829286,0.0031297793788275,SciPy,Timed Out,273.8991594314575
885738.4562193239,1.8568492168079037e-08,1.7522307457346025,0.859714623347624,26063353.52739362,4.539412661110711e-09,2.529932289656108,1.2719763674857565,63607325.65302508,1.5942762486184103e-09,2.8767970407613457,0.1276161406361189,0.0670952301219569,287.68791255543283,67560.64136354791,0.0156301737276533,SciPy,Timed Out,277.1962869167328
235692994.9786276,5.836275594685095e-07,2.8683070202328755,0.5816647812543339,144296.26618950785,7.65981056646714e-08,1.692811825360411,1.289314057090503,1264070.3576464625,1.9736821930006653e-09,2.7442250575206355,0.181059893094194,0.0342043104691375,296.70950143836416,88108.54402416435,0.0212203312537209,SciPy,Timed Out,280.3844945430756
1866384091.4828515,1.2950720999228853e-08,1.832325928477953,1.0128673994423736,4867292.5647221,9.836340292199586e-06,2.5472447648320067,0.2366499746020036,6406936555.999387,1.386706261394775e-09,1.92991243214259,0.1155778995651186,2.194924805448409,255.9608760620597,51372.66327210436,0.0019360767938994,SciPy,Timed Out,273.4777238368988
1253718766.077596,1.0500688114651184e-08,2.012599271243575,1.191666149903286,687223557.7560147,2.565952487900097e-07,2.661975879244588,1.3817474692030551,4522019.953090742,1.1932750362455743e-09,2.554875828193623,0.3453845549543734,1.0999617115770577,258.34130495157683,57387.44201989181,0.0021134135018265,SciPy,Timed Out,274.0792164802551
759274.0749532622,7.105126925715894e-09,1.4661267238190117,0.941394732195033,3221137.1782424296,8.050104026954333e-09,1.6951490990334996,0.0462467160548314,7740176745.143402,2.9715138584813142e-09,1.4621315664106769,0.0239966709083431,0.0248432887963643,308.807315973821,82103.0175163594,0.0475388394617787,SciPy,Timed Out,283.0691132545471
248542383.8882226,1.9686601120612948e-09,2.572523673242708,0.1590569422281043,759014.7765419943,6.322300979404291e-06,2.0885963141550024,1.3545103518285784,2120019.161419126,4.4461336522839046e-09,2.5799647421640324,0.1243424659540004,0.0329583844185085,309.9227364184096,73050.44980940828,0.0576523514758199,SciPy,Timed Out,273.4236538410187
77204435.79286928,2.2330186106397427e-09,2.9639391367465686,0.2136679905207169,228.97036742265317,6.5911752125895705e-06,2.271075796624176,1.398988225593595,126180829.99023372,4.611480100641166e-06,2.988128942461649,0.1042206901691365,0.0165982395019148,278.5730553846779,86737.26452591436,0.0065148564706448,SciPy,Timed Out,275.70071291923523
18768492667.59781,1.3242054317789203e-08,2.5966419314778197,0.0018934917175698,5648145.629919231,1.209613370538487e-08,2.6387635838799897,1.200313037915555,11803493.208868932,3.791424362046414e-06,2.4425235785230663,1.4962683355686288,2.2164348098582773,301.1859481006736,92384.1396908651,0.026597127259366,SciPy,Timed Out,271.64006423950195
47469081717.4763,1.6535996161216087e-09,2.782879392224444,0.5796048665569868,161271985.66944808,8.345998941661842e-07,1.650238020157309,1.216898204092656,468180274.82747656,5.442081524967971e-09,2.3935365892791625,0.0576467187804779,0.0228987309323416,249.98422429627357,75590.71106269765,0.000784233125474,SciPy,Timed Out,284.7337489128113
425180.97744242667,1.3753318990798886e-08,1.4094812368818563,0.9273951942798716,4315575432.0399885,2.7394890652402462e-09,1.9364946463267576,0.0843756690276037,9399441.001197776,3.162406077482937e-06,1.8617144431872072,0.8311565125428321,0.0842281702034492,264.3993282227109,66440.69966967648,0.0029727551662608,SciPy,Timed Out,272.73948431015015
21814634.203486,9.310352675842316e-09,1.958108851384239,0.1986713745861121,16932.471592718,9.829552638285396e-06,2.408332625867292,0.3572587116384175,2050465.369179461,2.469494617493514e-09,2.901520000792773,0.2130460258281285,2.4886748354177595,295.6897919338764,104565.327925077,0.0166936675314812,SciPy,Timed Out,272.52866864204407
74903.13742512719,1.7733602088057063e-08,1.2011311476501452,0.2879169860779933,15815757634.849611,6.775524907563652e-09,1.235403206226674,1.170257535546462,6030.92566651035,8.599025734374872e-06,2.631213392847343,1.2735117491369428,0.0229391291334546,295.8544014815481,98538.53573002368,0.0179269271475616,PySDM,Timed Out,244.80817937850952
286736609.963605,1.797334706028308e-09,1.755269370384097,0.0714391733838913,4729517.709922408,1.001812273986554e-09,2.213463954903286,0.3010096417033338,2287228.482310388,4.2137101342594825e-09,1.4641614709006905,1.2272978498006215,7.216941656563342,268.0842815091432,60532.2425908738,0.0043433205865058,SciPy,Timed Out,271.8452262878418
207650.8894371396,2.0198144655086043e-06,1.7476431869031428,0.1337431960886556,666159.3367839359,4.483003146706784e-09,2.10553505585332,0.0004818864108777,16203358.503319371,3.1115716757988463e-09,2.897533192976036,0.2090504176023217,0.2816902400110769,308.37211311932657,53537.37415993688,0.0739904746160707,SciPy,Timed Out,272.63418793678284
541.1564758635794,9.768031178127897e-06,2.4470982400414307,1.1368208887782874,1051401.4543082514,4.3485347241964084e-08,2.7640398655950524,0.175989753927349,316454183.4684142,1.6196738057366467e-09,2.075539017572125,0.0731529138479885,0.2631698585887467,298.1180593857938,54582.0643176,0.0382560851699814,SciPy,Timed Out,273.4755733013153
24858.858391240254,8.880281829517848e-06,2.9244742230936187,1.2972713325654492,138556817.9689269,6.983652156833761e-09,2.713869606664497,0.0390894473004083,1596001548.6264808,2.892953379538624e-08,2.8361740690761863,0.1695504485596474,4.448122252481701,284.7164444328398,92449.06674294178,0.0093126495568421,SciPy,Timed Out,272.0729019641876
174915841.07309493,2.625680609186776e-09,2.4633696110266072,0.0578292090217681,40517323.0313561,6.8678687224519485e-09,1.2511118722403989,0.4351229542114848,234902631.2131552,4.209411680973414e-07,2.38041010812856,1.4552355218280375,0.1799552326519011,287.7684218994776,52726.7093626954,0.0202787028615103,SciPy,Timed Out,271.1771821975708
59200509.275266245,2.521010141294119e-09,2.375442591054103,1.0151416296424818,289172.9799889252,6.196848263346532e-09,2.780156986087698,0.0819812296004154,1087575.013097382,1.8277672405161135e-06,2.852473688939304,1.3361436020691722,0.074713360196734,276.2151507472568,91353.90708496889,0.0052313076037397,SciPy,Timed Out,273.92148661613464
3786156.630467224,3.974003765686742e-06,1.200324913425752,1.3164448637819717,10587547427.872349,1.9142653926635267e-09,1.276963623558614,0.8114291731707614,291532797202.6745,2.696859814255541e-09,2.448734054963693,0.1141491855029233,3.1823848325592063,293.91959080559235,68044.38421685003,0.0232609373399978,SciPy,Timed Out,272.25606417655945
3600959.1067451187,7.606461040113953e-07,2.593915558748732,0.243930044239103,89698.98970800007,2.1888053863909874e-06,2.955492809302095,0.6032054910709419,96884945529.27364,1.1389611517862367e-09,2.017166528641669,0.0664442838547446,0.8018147885155533,295.0519364405075,68481.42431957848,0.0248324087668891,SciPy,Timed Out,272.2444467544556
278.33105056178385,4.545553474358372e-06,2.3805574741653075,0.7726645725451238,45733599.24136109,1.2002796852676898e-06,1.8672682103943556,0.729667343394388,59234316833.16348,1.4929225736943383e-09,2.284148816875637,0.1136640469676224,0.0319320384618084,252.718473441162,52126.016929815305,0.0014461441233868,SciPy,Timed Out,281.6724452972412
175337.47579155653,6.142795007221188e-06,1.5939624185763357,0.4305688947834725,15466482095.489532,1.659836386756316e-09,2.630681462883408,0.2182368190546872,6274147.63380621,1.846342823735092e-09,1.698716826796378,1.1555997097649466,0.0770530871519608,282.7495945337988,82707.91462718471,0.0091274476684401,SciPy,Timed Out,274.8012478351593
11790.776340542894,1.5094280423594928e-06,2.8481679498569803,0.0445134977361939,79691.51208624418,3.221416541303488e-07,2.091991439557538,0.3084882370510359,12073291.316646384,6.137196463828159e-09,1.6507407053813767,0.0025158133731591,6.2149088262208645,293.7083903331185,88382.49827063605,0.0175196103163562,SciPy,Timed Out,272.32755851745605
30158247.29471467,7.354767794623868e-06,2.241085118615789,0.9288707012255648,120774836580.75723,1.0926909001413111e-09,2.281564066996672,0.1042079362717457,5583640.100558549,1.5296279712023022e-06,2.9708364743668847,0.8625435757627353,0.0519318131606287,270.2912917401927,91484.48343012582,0.0033870160000698,SciPy,Timed Out,273.4361484050751
6412.336693550302,6.369711582585396e-06,2.937139851896108,0.140634226976982,364591257.2801146,2.353012352860865e-06,1.6216603749446037,1.0282791115393808,95939888645.66193,1.4363941925765447e-09,2.390576802513928,0.0131396544051949,0.3075098879382739,299.66539919056066,65105.64020760241,0.0349742802076787,SciPy,Timed Out,272.9592204093933
30888335.45322546,3.6673292915389405e-09,2.870611569416635,0.0770826101825083,33715708.40663456,9.859113132275109e-08,2.130014295286561,0.306509764161873,105910146.90163402,1.820066581767008e-09,2.3950600440766303,0.719373349372518,0.0641676861777322,281.2698587842121,55131.86644781548,0.012454629540763,SciPy,Timed Out,275.76503586769104
566494.6305698854,1.5703393521364654e-07,2.6935152525436754,0.85062004691038,299757.12169542775,5.32889940357288e-08,2.3950167522469545,0.7808892876531646,183552416933.81885,1.334215247957554e-09,2.931833422422637,0.0230383782957317,1.932162646334952,282.87552503742006,87312.1703451541,0.0087138566692604,SciPy,Timed Out,272.98800253868103
86241926.08971451,2.3155716007669593e-08,2.8611985107319384,0.0796462205498926,12834.25191844654,7.097961040040672e-06,1.246071143039252,1.1173041702022817,51357382141.47202,1.5860604691529863e-09,2.7643434535624807,0.0841141013071654,9.876154493249627,303.5173533988635,82728.46433403119,0.0343835554574587,SciPy,Timed Out,273.0274450778961
998.0786196343354,1.0950042630950638e-06,2.272158986276522,0.7905144125006762,28894694.132758293,1.1193357314540871e-09,2.991343577570692,0.527399978743476,39198.42429420143,3.0775383445755785e-07,1.344557811568776,0.3860698898481211,4.036469320049747,269.90425246706127,91618.85526796045,0.0032853007411342,SciPy,Timed Out,275.161159992218
180068.9715276836,6.852096711896145e-07,2.6095690438201538,0.4179727014207134,458835646.64942086,3.115547283495424e-09,2.679013352396141,0.0813824211498943,75662.28493490528,1.7569622718711618e-08,1.6616585338448775,0.8287528603432415,0.0644072189330638,278.308193301468,96296.79227785468,0.0057539593905986,SciPy,Timed Out,277.76974296569824
24545718.603269644,3.6502012513416887e-09,2.6395316654535304,0.1051146464102853,282293.63467865804,3.3792615474761256e-08,2.7061533341048687,0.5317551097364368,2833530.7147255545,1.2136724299686848e-06,2.879018123959126,0.2695474460790851,7.251475104128264,261.4157476919508,102775.4963886567,0.0015136839786312,SciPy,Timed Out,271.8899133205414
1262080405.4368918,2.563003553445404e-09,1.9183749705302429,0.8685868995986921,951450.731224016,2.600047424023621e-09,1.5283077134439689,0.0383098726606923,3011118.387067543,2.280455969212934e-06,1.6725400290304615,1.4660363506389995,1.0552775683007092,301.4364612495907,52020.70061164983,0.049629199982707,SciPy,Timed Out,272.1272687911988
729162.0314611648,1.710926045274182e-08,2.198387829617038,1.299419076160597,8277218.407140611,2.0178751945384574e-07,2.167673740120624,0.960042629594546,9817069244.142662,1.0164592889735695e-09,2.6077309471348347,0.1479821359341581,9.990600094867194,288.50197476043866,92127.67526765385,0.0120104238338307,SciPy,Timed Out,272.1460349559784
4418016.614016037,2.138526133278011e-09,1.7263748713516271,0.0409894149416815,8040359.5011818735,1.5909209709823027e-07,1.616302971842959,1.217570519830893,45621516.041595705,4.513737176722858e-09,2.9379068826448904,0.8081571172974596,0.2121294503600719,277.758654403073,86854.20228611458,0.0061431503290094,SciPy,Timed Out,273.01331663131714
781379.5589043526,6.382095027879976e-06,1.784793158855703,0.2364425869151431,5466.909309059725,2.913335575968789e-07,1.3228092354652086,1.120827634917826,5284126.512041195,1.062921857144904e-09,2.712418120053189,0.2674928956908092,1.479875860995591,306.8687173732868,74341.74331718229,0.0471302079359501,SciPy,Timed Out,271.6421117782593
6271573925.590186,1.0241087910910761e-07,1.6963400225079313,0.6881815747114082,20950333564.4886,1.0913730090177874e-09,2.832102770296964,0.4291361413965673,757072.6123171882,8.984885050441046e-07,2.389987269353484,1.233479156613409,0.103083985397843,258.99605549828726,57717.945940488906,0.0022177779298174,SciPy,Timed Out,275.7171115875244
1763982658.564714,2.9087065785412153e-09,2.729187259589411,0.1510826832477276,132300.63711288644,1.2089025397680338e-06,2.816776533683328,1.122993200664609,267552279236.4864,2.439690735608755e-09,2.0086510022065487,0.549980252597905,0.1417341386692779,285.5712576644953,61377.03816980942,0.0149733950980019,SciPy,Timed Out,273.63379096984863
487010097.6923598,1.932753672461219e-06,2.4185179202752662,0.4791987517719717,232598254.37555236,1.3412041779282235e-09,2.277637263079069,0.0703378194302368,471344145.060425,1.2282198033597434e-07,1.9757572314020324,0.2280650793835078,0.1855710882204057,252.39995832526583,64752.44801512823,0.0011319191187902,SciPy,Timed Out,273.69273352622986
3074856.4898905028,3.493380698246554e-07,2.0480325607663445,1.2430636174163237,77330791.08718248,3.540854241780216e-06,1.4410958523351227,0.4563895638457453,2109934.722598686,1.555247472133017e-09,2.8786331681709694,0.2640271803091939,3.97636173787721,293.6020838675038,83326.04913633585,0.0184893895887916,SciPy,Timed Out,272.7665181159973
8695483.575300332,2.727234821628134e-09,1.4525621865441314,0.0346800339287536,46410808.09126476,3.912703608088092e-06,2.524260919441427,0.6700159446378496,208.33572132469408,5.841912099084597e-06,1.800538517796143,1.3609387358896992,3.853721872952699,266.4397072146353,84164.70809116474,0.0027480921311514,SciPy,Timed Out,272.81910514831543
1035956.6294100976,1.633857788941145e-09,2.762820322104867,0.267735271319052,18035298678.924557,2.791020924015816e-09,2.842308791247118,1.1268863249746384,1110417.8881330246,4.648891689939046e-06,1.5481748209938466,0.4622915336176644,0.2781958165013546,303.8452182204112,82638.98259679048,0.0351100111253362,SciPy,Timed Out,274.02041006088257
772371965.2157342,4.099543571918174e-07,1.8988745676659544,0.9500229429904558,29525651.987503026,3.065532680572632e-06,2.8384183698835592,0.3577868730547746,31772857.074313477,1.709327515357933e-09,2.7741147691850365,0.0136173985375187,2.185676387789472,262.0666891425924,77315.02589923338,0.0021217922804075,SciPy,Timed Out,271.71958684921265
213673097961.3696,2.5019038454456687e-09,2.988773126868046,0.0622359742722737,29003.10068478061,1.2744417113478658e-07,2.0676030062447346,0.1233964435794369,126281.63300442748,2.7114681518382365e-07,1.427653035285801,0.0236131587222869,4.449848959373716,276.1293962697443,72129.66956188311,0.0065997800154566,SciPy,Timed Out,272.0188250541687
436072695.27355146,1.186283737682307e-09,2.2032056547122503,0.0888783343858875,25869694.743626464,2.476350581418037e-07,1.8826421279763847,1.004023840919627,454607054.85025465,3.1375153795310337e-07,1.8386379968166835,1.009768514083479,0.0838063884996939,287.5147577834907,94361.2986630456,0.0109856798565478,SciPy,Timed Out,273.95184564590454
2051225355.494792,1.1346827865653305e-07,1.636946575512151,0.5940394491454676,791.6249551407591,7.699982889836837e-06,2.9464161049761746,1.0088179486925688,579929429356.1472,1.4970105359586235e-09,2.652665212737571,0.184031650635211,0.038019280142508,294.7127657675518,51918.89337059522,0.0324613721675204,SciPy,Timed Out,280.5318429470062
34700347.29352796,5.7287080494711544e-09,1.5101712962556322,0.0366795827907821,275156615.0840208,1.487003100676406e-06,1.6951022100700086,1.265106415268904,299051157.43421227,1.519821254850118e-09,2.931321857511401,0.3359790031146031,1.013156499920032,284.7590822443674,95943.34376191229,0.0089942818121945,SciPy,Timed Out,272.61925077438354
55320405406.4558,1.2981103639664226e-09,1.3177843106981029,0.000806107809053,492228.20223610697,3.904972452209524e-08,2.9720572537484498,0.6640374436899577,12968256.698401446,3.111045264036766e-07,1.2550356247341683,0.7302381538075177,0.0989961199659379,277.30815076065863,69181.5374501395,0.0074886366375128,SciPy,Timed Out,275.12096095085144
18662.88441610987,1.223552090109106e-07,2.734385540371716,0.2886916051839233,394554404327.7179,1.3880121587533916e-09,2.1383945608674404,0.2243151586196371,6307728480.134841,1.093023426553099e-09,1.340767720889925,0.2821261447668156,3.3649352925557734,254.60015013108855,89740.07580239727,0.0009863611793997,SciPy,Timed Out,268.833322763443
1024621.6762076382,3.730958364590608e-06,1.7109763090630328,1.3145936758013257,19629402.13123066,3.069121506068501e-09,2.21197623822566,0.0030872164212384,10919687.661579758,2.1418672352331258e-07,1.421139647957604,1.273579660456855,0.0249226958631473,264.11424302063824,102885.38418914948,0.0018740380937818,SciPy,Timed Out,274.59242033958435
28356055502.63849,1.6086998072024371e-09,2.0468379521374365,0.0652232176258252,1801979.694299728,4.144042010063798e-09,1.3516444556530385,0.7290303306908423,6524150.143635042,1.5995911354822892e-06,2.382592630912609,1.4225739737655678,0.2057147115498121,263.26771785269705,77274.78081111147,0.0023360596532227,SciPy,Timed Out,271.74081087112427
566794265346.2023,1.306095625039985e-09,1.3276281932652212,1.3137104865996556,2434466.7965197065,4.422463127623532e-06,2.5567154258204834,0.7139955676139972,11999712.177226486,1.008994113843073e-09,2.6514870858739705,0.4820133689674357,3.968159910397045,269.6985631318797,74455.89505286036,0.0039853764579099,SciPy,Timed Out,277.5623495578766
35727673899.34561,4.315641311454078e-09,1.4729836734671329,0.8534400775298656,319195136838.2808,1.3389356656135591e-09,2.055091918856599,0.0456994156544333,122200981.3385451,7.30256874958924e-06,1.6014595461988292,0.7664430694326816,0.2388978829616741,276.7904311166393,96716.46295968466,0.005145702472615,SciPy,Timed Out,272.3552260398865
10249834.311449803,2.1083523337842922e-07,1.7959207583995265,0.9452919870890506,1471733.0904484126,5.880497967228795e-07,2.0150128790310498,0.9814445319851122,21905953827.44455,2.822443718573449e-09,2.3584677242024195,0.0211180584676012,0.0882060817119101,279.34297948642745,52602.9656821884,0.0114195965095031,SciPy,Timed Out,277.12606549263
27274905.66943748,1.187373952957721e-09,1.661810771166038,0.0295078947721673,13266373720.86893,5.5234367367168685e-09,2.572335958808893,0.2793966253297041,47188404.57015005,4.143224729319098e-06,1.8500629503089476,0.7969589587750392,1.5225729112234474,271.4636605198397,59613.738040754055,0.0056903071857907,SciPy,Timed Out,272.45961594581604
468625736.665996,1.3932239321156736e-08,1.981062008581879,1.4729724566112854,2219462574.010538,4.0307133646912425e-09,2.6799961164191477,0.0972893301871838,1255198.1396244525,5.894165644881349e-06,2.4974339701657207,1.1843482473293494,0.0546222887306821,301.1471610231416,98975.38427740776,0.0246973646166913,SciPy,Timed Out,273.52750635147095
15898754.985928793,1.250580500273804e-07,1.3652723929488744,0.93410305538355,322967073.6205867,1.653847138579445e-07,1.514167111712888,1.0985258373581328,300291119667.3478,3.1024805607767042e-09,2.7011407935264278,0.0520854612226073,0.1302464189222985,267.72777397657995,59823.24913320935,0.00427694361822,SciPy,Timed Out,274.50341749191284
46450942.52650931,1.2278201483749971e-09,1.68206356866953,0.133599856030029,72481717.96285589,3.040502429408291e-06,1.7258487471232684,0.2295381086488394,25115950.090570323,5.2791419838330594e-08,2.5966457094490485,0.4695758043675867,6.090141633029601,263.83322521335685,67859.97279750554,0.002783361757106,SciPy,Timed Out,271.3212847709656
117407505924.33372,1.2857687166496926e-09,1.9701309176766744,1.1182844963563467,4080706.252046509,8.976321037982199e-06,2.3167535806948925,0.6228595105020123,3073035597.8931828,1.108805899065615e-09,2.708064603728653,0.3654412375492925,0.0192070142271342,292.47353712792653,90718.20960017056,0.0157690526223007,SciPy,Timed Out,285.38347935676575
13681199.45000218,4.7502779650977e-09,2.4736738803634366,0.0533575841975079,13132.869470062657,6.501406890372306e-07,1.4357123452263787,1.1153485921642938,955058028.1566756,4.358712372181471e-07,1.5316781882321833,0.427473752837553,0.0856592356852152,289.75336994107164,86814.85214597672,0.013845809629117,SciPy,Timed Out,275.16125082969666
3754.443714431157,5.940479125067564e-07,1.951158198110988,0.6324275690890062,7232036479.550264,8.006834983616765e-09,1.354666502054909,0.3476422018726774,1837444.179172873,8.151229445203678e-06,2.6094777024258127,0.5651376756640653,0.0453739194279208,301.3217929519085,99584.9332728218,0.0248007105349872,PySDM,Timed Out,245.27976059913635
985580.107541174,3.8046043117857955e-09,2.981265312250623,0.0109132568341603,10761239.776243242,7.019667819830002e-06,2.863687908556844,0.8069040876175032,28859890.20101344,1.9176318432567465e-08,2.76953148312952,1.144445889431884,0.5172596406901643,248.83781097908243,52689.5081387791,0.0010163620619083,SciPy,Timed Out,273.12941431999207
357098045.2662343,1.4581430610869254e-06,2.466042811422077,0.2281144281335266,2315356406.775347,1.1495008253531884e-09,2.8063800737671567,0.0825843997317902,746033486.9468002,1.891262078859801e-07,1.393460529750621,0.686295769112812,0.0396899142571466,290.86717079131904,78234.95199100654,0.0165563417781572,SciPy,Timed Out,282.01571321487427
18058.045343090194,1.613749316507299e-07,1.6737320830444338,1.1911627197433186,174864201.50560412,4.698836115134534e-06,2.742785273357728,0.9874823274395932,2248698185.9791307,1.2444144790146445e-07,2.5297274305692223,0.0031412021295557,0.0245079440277719,250.61730222329172,75481.02581492368,0.0008305838350034,SciPy,Timed Out,283.752897977829
10883142.89352856,1.1605842007708054e-09,2.066159282962735,0.1701170496327257,7522586634.786965,4.84783690665492e-09,1.804720804710556,1.3072845097324302,192192237.6632113,1.2225829245308909e-06,2.8973324495073367,1.0200831822136325,0.2959344544038819,248.241187507156,74053.5130706103,0.0006851136055204,SciPy,Timed Out,272.8746314048767
2023707872.8126888,4.2302523022031e-08,2.8362368357514187,0.0020878784584918,4951982.069393133,1.2217216930946554e-06,1.4133386362800635,1.3450970376326778,371011.9839826142,4.622245029157044e-06,2.950835351798653,1.264781209631792,0.2441982516092791,279.2633852141762,54999.446903476215,0.0108523690740046,SciPy,Timed Out,273.12526845932007
8150059331.667944,1.1113156576967917e-07,2.377715469122995,0.9823966057462844,1990.3568563830415,4.193665712439713e-06,2.774304939724424,0.6028875186544794,787517.8773555862,1.21043485963304e-06,1.914903930870108,0.529320471135677,0.0133978997067711,303.49934820114106,74984.11880468798,0.0381108988149642,PySDM,Timed Out,245.61481189727783
554342.6965792424,2.3790158898712113e-09,1.5551601184398185,0.0173580245938293,7327.770233064044,1.8291896355076305e-07,1.9529247816258464,0.1527508957111258,5303795557.816439,8.206413296664718e-08,2.683885601229343,1.3856454117938335,4.716490653870231,264.31970206844466,100666.0420153014,0.0019466617922666,SciPy,Timed Out,267.17966866493225
217644.34814886533,5.443275601096307e-06,1.279576300633174,0.0124134908381456,1162824.775770052,1.0304156112308004e-09,2.8477061704766493,1.249194273558711,848056.7449681382,1.671499538751314e-09,1.7228280459215997,0.002672094848221,5.333532205590058,302.47493522837703,68978.09283650924,0.039123667184531,SciPy,Timed Out,272.0345666408539
187962195350.84232,1.7543748513145311e-09,2.970027030500854,0.3783782327777202,3155164380.1462045,1.6029860412329548e-07,1.5049666955385947,0.6311082752722829,5710397.235563463,5.542115606963957e-07,2.96943358382726,0.3383545082024778,0.0152147875898074,253.99571597982512,91146.81398743036,0.0009222536072304,SciPy,Timed Out,275.93816685676575
1082734513.000945,3.3185623895283253e-09,1.3902292389961848,0.0332161727224736,3321796.034091461,2.443905372120617e-08,2.961251010713072,0.5866218538147896,1773608842.7791576,2.965771168445025e-09,1.98615415711807,0.0768045971168741,0.0240026859199043,271.3590757381499,53640.48058409354,0.0062812804557908,SciPy,Timed Out,280.6361503601074
29762395.624602087,2.090057078922741e-06,2.9593828463594782,1.0894218407151128,408260862.7661925,3.396831025743625e-09,2.384693015643209,0.0460201775016139,70517.41364653132,5.3140250580452625e-08,2.7533748587192246,1.4007551230889872,0.0471607084961073,297.67669663455484,91200.31196995953,0.0217429262883284,SciPy,Timed Out,278.2806239128113
61563492.95879555,1.1059662862678436e-08,1.576276965754707,0.1380755315920558,628665.3460838833,9.787881491329192e-06,2.9783618002816663,1.0927699034396787,516814318.0308966,1.1685897116242276e-09,2.2988698378767545,0.1089585927586041,1.7267815099884107,261.3724877416004,102914.18946574898,0.0015063879897938,SciPy,Timed Out,273.2701094150543
8280156.345870588,2.12695920994088e-07,1.810059468193054,0.6943265891220556,494163.05120837817,4.622871272305851e-09,2.533649311765981,0.0021247058907671,23553226926.406185,1.322449114749495e-09,2.722056065569212,0.494792537609375,0.0222098684869447,254.30743849414952,77391.67271395173,0.0011158148854729,SciPy,Timed Out,288.7167375087738
1196355.7591667129,5.22719979381129e-06,2.8816950473176624,0.9842093800423136,9183.751088901336,4.560364629330194e-07,1.8270433295718096,1.259128791948393,5241.937013355078,9.729710276928156e-06,1.6597458458298164,0.2753797112214856,0.1112817770480042,276.34696156305165,72469.65480352967,0.0066716444634503,PySDM,Timed Out,245.15843868255612
1156266.350495109,6.8553203219126956e-09,2.758570761469416,0.0660350235919132,153330911.85168424,9.457135912596318e-09,1.9326144952247093,0.0893731011570537,1607858.4156181929,7.998381866204931e-09,1.5891579699585288,0.6347142282826279,5.098845209384264,256.3476925097697,92430.29490691812,0.0011101035956649,SciPy,Timed Out,267.77594017982483
56602415905.56001,1.956140832574338e-09,1.7548691500114983,0.6715642600028184,2412747968.662984,7.417602015739486e-08,2.038907069338375,0.8546629096654463,186809690867.97385,2.0470101248283406e-09,2.6488955613134,0.1651026477056345,0.0224241121497456,267.9066798528276,74220.29142115978,0.0034901188674171,SciPy,Timed Out,285.9523386955261
46308835.21306939,3.389904193552982e-09,2.940357252841183,1.0015090447648052,354822552.89653707,1.7739667141725055e-06,2.4891704713500395,0.8260495585045615,35509332428.04127,1.8022647258710518e-09,2.97550776876088,0.0021488816557491,0.5548431969555144,260.06890121034127,92974.2939024678,0.0015009071503987,SciPy,Timed Out,274.290518283844
