mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
3488049.891070075,1.529335184925715e-07,2.021534414063906,1.4214377562416436,279387943.64014405,1.8371710797210164e-06,2.754727114655224,0.9318650087439084,0.0112149831893602,281.8104965192068,62960.911707357904,0.0111778118116363,PySDM,Timed Out,1005.0311532020568
29735.932814318945,1.026063755138283e-06,1.9726975497073425,0.6367295789747202,182045481.1006696,1.3663528301587624e-09,2.773357005496175,0.0567486556732985,0.0489923378109485,300.64569088114246,68438.42007825735,0.0348821552936075,SciPy,Unexpected istate in LSODA.,44.86978697776794
503816714.94722986,9.4680937096932e-07,2.3099847964897027,0.6349313618955992,2173625791.3982987,6.8340000735282635e-09,2.2135973016925643,0.0035545530844973,0.0312875288486451,275.9730187073291,53715.8310959197,0.0087058061285631,SciPy,Timed Out,1130.6920285224917
1051147644.7950315,1.949688684914499e-09,2.982816473663507,0.0856445611333938,188082964.6793536,3.2861893294735496e-06,2.412736507439682,0.1155038673441226,0.4118586144781197,291.3233696122997,70049.26933216145,0.0189082806831827,SciPy,Timed Out,1033.6202721595764
85402411.4990061,1.2104127862752551e-09,2.6128426131655185,0.095768463434444,95919204.92186148,4.182336877948881e-06,2.241362879607152,1.374359826770529,2.828744697956186,258.01340775548147,96905.56305726152,0.0012042292667875,SciPy,Timed Out,1031.294075012207
1947684.796970029,1.99669901996762e-09,1.9937232192563317,0.879284421515653,15989920.340233345,1.261239771860439e-09,1.27660572937031,0.0252703689484641,0.1356812410371278,263.2041524809053,98128.88623894504,0.0018105618806555,SciPy,Timed Out,1053.840709924698
22189.14047363317,5.299278544285185e-08,2.569921253107659,0.0023109658791186,92222447.03339373,5.705613662526912e-07,1.537165605652207,0.0406461287497391,0.2872766011112426,305.7412678102713,63573.68819427032,0.0515635435892918,SciPy,Timed Out,1039.1858580112455
4391704128.883726,1.2379081623964971e-09,2.932336617625769,0.0062590309171229,1349668.4135055672,5.092410839164946e-06,2.135958903726504,0.8658538823441754,0.0392158768278421,275.7829110191717,79393.40274784628,0.0057841773577288,SciPy,Unexpected istate in LSODA.,55.85480976104736
83315276.89669012,2.251980527216931e-06,2.2362175007392318,1.1448919251647405,55406.98320838941,1.2304545009584492e-07,2.2459224731714467,0.0016188035634737,0.094443555262429,257.0864938444129,60011.05509393392,0.0018024446523948,SciPy,Timed Out,1066.681164264679
189762989.28750736,1.218472107522124e-09,2.901843739645992,0.2412138406623433,345772.64703994687,2.787021562987816e-07,1.6109357482519693,0.6331840825055365,0.0125293626331189,304.0336563079064,81746.80060706353,0.0355409137556498,SciPy,Unexpected istate in LSODA.,47.0043830871582
4473911.334858539,1.2216723184592466e-09,2.3151095774533954,0.0193879982325966,2528.510215286188,6.621572509772875e-06,2.707339545012836,0.8422192440388873,1.6313876010493027,254.42951002151696,69785.55238175986,0.0012381110261147,SciPy,Timed Out,1033.94588637352
219713.86992762965,5.319216453026117e-08,1.848878170434324,1.1726548574324105,7724311.656185111,1.2120007389738603e-09,1.6450114625140242,0.1174926526122744,1.6403248424702066,261.4624976045251,64953.2304500927,0.0023833802709513,SciPy,Timed Out,1045.7771909236908
1348409663.8789363,4.6593443354601024e-08,2.2715614156076365,0.00578002962573,66136002.39329429,3.367794215648084e-08,2.0122475169185456,0.351252663267919,0.1081376849357637,248.01796770045917,55496.06582492415,0.0008873571773818,SciPy,Timed Out,1051.1498200893402
133546874.88181064,1.4025501238409114e-09,2.407246244945717,0.2961327742425779,5741757078.370234,1.3178568952647597e-07,2.854912360533013,1.4584621207773487,0.70561742090745,262.85571124366203,75586.46485974545,0.0022883536410248,SciPy,Timed Out,1047.503065109253
1393096906.180646,3.601843972538227e-07,1.756876531960601,1.3168092034709755,1825203.751871654,2.967906633332314e-09,2.160043377089895,0.095043244256466,0.1204766935754792,262.7781066401532,53601.268350161954,0.0032119016144277,SciPy,Timed Out,1071.342964887619
297519.5873748944,1.1936931689340292e-08,2.1390973073595823,1.1197408168825165,41238061.50937384,1.7242617550677675e-09,2.9743224637727685,0.216602096978295,8.323101824123164,301.9130224164178,65201.80234253096,0.0397024182024067,SciPy,Timed Out,1032.9416835308075
2745245.308883609,6.322774443083343e-06,1.4435991228971985,1.2472475858747565,24395081.53702331,3.275384731898969e-09,2.0222614392775005,0.0844832869335513,0.584563294751392,259.8630476251885,77550.66596804034,0.001752588075135,SciPy,Timed Out,1039.0215179920197
177945075.01284966,2.243449826238624e-09,2.146448010052538,0.1256958252851453,93553930.9853497,3.532687267835304e-07,1.2966523159428007,0.9548083811954708,0.0783758194793178,284.7524870697084,71264.37661064196,0.0120405618992218,SciPy,Timed Out,1060.6790018081665
27233022.27449964,3.532689651550424e-09,2.041895606578912,0.0319668277468942,39831.8557148325,9.33438462659586e-06,2.392322823706529,0.3170238042139561,6.194118981891055,258.4138406924689,100769.60940480424,0.0011969124581134,SciPy,Timed Out,1031.7901735305786
6131825371.044878,1.8005177654642276e-08,1.367064288513183,0.0007200328597101,425104672.9528273,4.064400322922776e-08,2.7554784867536526,0.4288979976412994,0.1606456757929951,281.98806168125776,66320.03600875815,0.0107323666955606,SciPy,Timed Out,1043.5180158615112
72485.43334675577,4.461413914388941e-07,1.330699770630881,0.2263734809824851,311473155.29738265,2.9382157560373995e-06,1.9821297953720916,1.3231484626623613,0.0132145167698287,295.4106902696987,59430.19879108944,0.0291470028531593,PySDM,Timed Out,1004.6943278312684
798233388.3304232,1.2900464647612958e-07,2.985614777389234,0.8884253716392546,704409.8398919621,2.3687815529199052e-09,2.4779300626746408,0.1120240080494335,0.0836169313125922,272.2756305486796,88303.25758428327,0.0040262164124145,SciPy,Timed Out,1059.2213938236237
18681008.12628949,3.252211434971029e-06,1.97978460909478,1.1937137222555587,194573020616.9832,1.66123762467601e-09,2.451834834581572,0.1151071649391703,0.2769170498984064,299.8920853879873,55594.46515505175,0.041500530613153,SciPy,Timed Out,1052.818251132965
566482.8073615024,3.352805042570132e-09,2.0997768157766448,0.0672951976440954,4588811917.597477,2.0567476322757966e-07,2.111567151346869,0.3764489923500945,0.6282479979096904,279.68204697026795,100512.3115856408,0.0060049165038983,SciPy,Timed Out,1044.241292476654
4571259941.375418,1.477670031379119e-07,2.9234801409612894,0.8228109471974832,4422025239.014776,1.319474005874963e-09,1.802454470733442,0.0923874463561067,0.0318071893052096,302.56440851782355,100755.74367990348,0.0261295069480689,SciPy,Timed Out,1121.6881620883942
987713039.693757,3.349405822472899e-07,2.1043266997085817,1.0633315444525195,30370094.14122732,1.7893730654401255e-09,2.477028196866388,0.1299033779521304,0.645742585351613,251.28638222694985,69737.12738998348,0.0009440216151343,SciPy,Timed Out,1036.6636273860931
2906252.2752604885,2.341486667687031e-09,2.796429723122621,0.1361870553918835,7054112415.22301,1.7627640550764586e-09,1.7062213668823516,0.1359895985764443,0.0773612246078027,285.1107495646531,82921.70714324577,0.0105710292720491,SciPy,Timed Out,1048.7707262039185
63365942.91059798,3.3862765187372933e-06,2.3994546179130816,0.8419732566093199,59422083.75934612,1.8039766451188006e-09,2.703126553776774,0.0545598730706302,1.444091906419782,287.75136176075864,57208.70052132832,0.0184294818786191,SciPy,Timed Out,1029.624098777771
67783.78049837312,7.090954957876255e-06,2.037260114714109,0.4126812796184842,4088722.579592186,1.0952598133926496e-09,2.4415425668601887,0.0028457733632423,0.0744276941174055,261.44661190921227,98965.93359536729,0.0015602060477456,SciPy,Unexpected istate in LSODA.,100.62559270858765
70488619.60069105,2.077612291665909e-06,2.884009377947666,1.364673265860189,314964177.8113221,1.6555544701677243e-09,2.517746567602069,0.1037100169737205,0.9382286683764728,248.2211951880745,58303.07421925984,0.0008601881929069,SciPy,Timed Out,1035.3919143676758
107083558.42770734,3.69537701294172e-06,2.6020173818871504,0.6303864587586193,51469.20422669197,3.530850548924569e-07,2.222073243154022,1.0090073911339368,0.0135711066753059,309.31695604307055,85743.48816133081,0.0462542106630724,PySDM,Timed Out,1005.176282644272
643458470592.4985,1.0135289802211955e-09,1.9816864704106043,0.6526575032679615,1138900.8161577373,1.5703630231349235e-09,1.6134514757246312,0.0054752586242008,0.245052941657833,300.6596991975984,85178.24167403794,0.0277449760094313,SciPy,Timed Out,1039.057456254959
183103364.34643564,1.981133943550429e-09,1.8202677601138024,0.0204104651240673,445822577.4489445,3.5806318368206425e-07,2.6642071098828364,0.8040592122574577,0.0604303032565489,267.73929889135,76456.73033339361,0.0033108006475078,SciPy,Timed Out,1057.6812081336975
1038912.5143850358,1.4509190490054755e-09,2.943952565404623,0.0283310469794752,2197141.633752711,1.8398869162197518e-09,2.763988264740848,0.8280190134585961,6.403648076268152,258.57156635465844,74805.85575010485,0.0016345411258479,SciPy,Timed Out,1033.5394096374512
1513027.0827044568,1.2785207459876902e-09,2.782939089722668,0.0061979567988002,652857.7605003099,1.5261925048854584e-06,2.3132852118148177,0.9537229400442696,0.0178920137698366,291.89413696982893,69559.22386485683,0.0197607116264355,SciPy,Unexpected istate in LSODA.,47.13660073280335
1037626623.4576118,2.3344226815437012e-09,2.761697594680677,0.014351085468498,13846392761.590242,6.640818855177685e-08,2.864738122398184,1.490315816309345,0.0345836886611869,260.3616252270508,91349.04122033648,0.0015487654998815,SciPy,Timed Out,1079.5896909236908
3138606.0343680265,5.729177927303185e-06,1.484045732951376,1.0075099033308763,24842995.671073668,3.165183823330182e-09,2.057415650063538,0.0555579719831695,0.1129254290822106,278.4410901901681,101934.13656173652,0.0054286029765585,SciPy,Timed Out,1060.7752606868744
3471516710.9225583,4.850781009371535e-08,2.9844651533116267,0.4976390285070737,607903.2599728929,9.886687991425897e-09,2.9218339790371424,0.0019420142965598,0.5493869654912389,278.5389769602806,92841.24966162047,0.0060065381290148,SciPy,Timed Out,1039.1883127689362
127665.08778934865,1.9725118654464213e-08,2.815048105160724,0.620810085894949,356284846.0123168,1.8379321985280143e-09,2.514134374075895,0.0167593161898602,0.0147578529743455,262.9761504058568,94868.86761712431,0.0018393922323131,SciPy,Unexpected istate in LSODA.,239.47192668914795
5151.511262870511,3.077954821966246e-06,2.3641181748282816,0.5315666751220762,411786.7070023995,2.8231470407368134e-09,2.721320973160087,0.0012171826799929,0.0639862441778209,253.69621259199823,100104.99124674962,0.0008101347837036,SciPy,Unexpected istate in LSODA.,106.6295042037964
458026.761937198,9.219072391666752e-06,2.1721759628925126,0.7885493635473265,12545364.567160398,1.4480705339315876e-09,2.2247798998635,0.1669204423915392,0.1530770461463557,258.81572455800324,103135.80885948238,0.0012087389560116,SciPy,Timed Out,1052.7358169555664
