mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
11742575.92339382,8.256748682322476e-06,2.58044266074067,0.0535359487821923,287170121.0634403,1.535189743881171e-07,1.7205968641498464,1.142328709781819,0.0268692267391112,296.46771317293366,66341.062460325,0.0277780916725888,PySDM,Timed Out,1005.2679936885834
4372995.715492121,1.9207019921287377e-06,2.367636021318964,0.8421555091571037,126735002.27077629,2.0466616716846555e-08,2.569263440164583,0.0167361946385938,0.147872217484985,251.9808057922776,55104.0891742497,0.001270016433028,SciPy,Timed Out,1078.254508972168
4847624.732890628,9.432389103533825e-08,1.2335183908677705,0.7891329597551417,9737890.72382339,3.320695564093444e-06,2.499840595095946,1.088353556896613,0.0279243420642352,308.5354207131739,88124.13078996028,0.0428971816490061,PySDM,Timed Out,1005.2402374744416
14803609.914603774,3.80382246685916e-06,1.4031589379014051,0.48334173559928,143932422.28140616,1.0300376916562715e-06,2.544018427665657,0.031984850303005,0.6476255885833605,308.77595574283146,86968.79476702315,0.0441277685915125,PySDM,Timed Out,1005.5069787502288
16741981.2519118,2.9797443826213257e-06,1.5586867355743663,0.6770187530011429,2102804565.884468,2.469993204175781e-07,2.9568977502645404,1.065182103869409,0.0314448585996699,271.6732585610683,63186.89238061759,0.0053949922745992,PySDM,Timed Out,1006.1988344192504
725660945.1849862,8.380089163471845e-07,1.5706124870549325,0.1123188066970414,25495645.107632864,2.4820311841735537e-08,2.697532446633748,0.98920868042737,0.0101959603021672,291.1315681068734,72227.87165405008,0.0180953535896136,PySDM,Timed Out,1013.480051279068
270477039450.19757,1.1183860657185175e-09,2.4773521718314244,0.7540924149637132,2623905534.6783543,1.973421914660778e-07,2.572032310653106,0.6122736838603312,0.0570247661040472,275.849269663145,104075.7150357906,0.004423679175737,PySDM,Timed Out,1013.9000022411346
1072961.1990799948,3.637729631006187e-07,1.761692743294355,1.1093372689905805,58300248.82811888,3.899811872101337e-06,2.459053878324437,0.854428141851408,0.0234265505738356,280.52137298247686,60083.554848257205,0.0107213373639074,PySDM,Timed Out,1013.3041880130768
1421475.417105968,4.5619258328731973e-07,1.8764063469515475,0.9516451260243346,8567126.181581426,3.5336333419509487e-06,1.9391150190913,1.412819500027597,0.0202370382759471,302.2666003226475,72735.86677458369,0.0361283294665304,PySDM,Timed Out,1014.0712721347808
9645170304.9306,1.4202932654801984e-08,1.4608182291666836,1.1086504485002004,145445146.79329076,2.044337631729695e-06,1.958686789448908,0.8116758290153756,0.1552550437283826,299.15890458999667,85034.9201575458,0.0253528252808318,PySDM,Timed Out,1015.4279897212982
148838172.2806293,3.394595265920641e-07,2.727602462856307,0.1365696432355244,233622226.30655435,3.282558217668235e-06,1.4483308794597332,0.6198802960092696,0.2658230807462095,287.0932143591586,68723.4289193895,0.0146141008973299,PySDM,Timed Out,1013.9273552894592
1734186.362006391,2.8960784279438957e-06,2.777756289068208,0.2619603299068109,14745656.47745987,9.282701747644168e-09,1.365964791241792,0.2439916729945738,0.0151345807027989,281.31171897763,67067.43357240339,0.0101273753513222,PySDM,Timed Out,1013.915179014206
2935877052.743006,8.753385467518675e-08,2.1609436736494194,0.0808951336286224,6717631572.132111,5.607597340267897e-08,2.3680550655959385,1.4751555450484692,0.0117681784882801,278.0780201118132,95107.71297725226,0.005675082053858,PySDM,Timed Out,1013.9781138896942
167961639.04013485,5.054251278740734e-07,1.313103171253121,0.9894238567248166,1931852.9177067725,5.132403599161759e-06,2.614325289624328,0.7898703326581,0.0106776014428725,278.7558869819697,53910.77771925278,0.0105775538871293,PySDM,Timed Out,1014.0395832061768
6461708.168634994,1.3960392596833342e-06,2.8281421155704223,0.2257306762563145,18727466822.080933,3.7065351041513726e-09,2.9129243138036385,1.0300641484624595,0.0266384721551162,269.6070917660468,56238.9257511705,0.0051979727494482,PySDM,Timed Out,1014.0783655643464
7511494.433125321,4.133203277276678e-06,2.9233565874136023,1.185369395768305,43688.75889290661,4.163933310778537e-06,2.5998171216896058,0.3183407403007034,0.1129066977863245,286.5796048079651,102471.68133376176,0.0094014499849238,PySDM,Timed Out,1014.1176085472108
973395.0266573784,2.089046753992534e-07,1.7096636476331415,0.1967207428181309,50083487.5040247,1.2877874335153118e-06,2.6912755443491942,0.5170465279504186,0.7822039410201121,293.33440316410463,82973.1386502513,0.0180692602633845,PySDM,Timed Out,1014.2264442443848
202577056.54833987,1.5106362638437412e-08,1.905966880137407,0.9815352419519224,62735517.0209344,4.9284535450578005e-06,2.063053360686457,0.6934470135405126,0.0432937732873105,265.53111360768906,69343.48826651275,0.0030800968035498,PySDM,Timed Out,1014.2392761707306
177573153.2914822,4.958925331241653e-07,2.899110752401676,1.2905497160830404,387541518.3164606,1.8293660876787147e-06,1.3783305276550164,1.3656768596582762,0.0561303258325348,256.1453542908196,54440.85967121006,0.0018366454949255,PySDM,Timed Out,1014.2621881961824
116296623.87956704,1.6823582907196888e-08,1.4762114527695052,0.3357836203330523,7594589.716045024,3.740173102114431e-06,1.4670762841173044,0.7173648840188731,0.016984331087622,270.4045896893925,66292.54950775052,0.0046761790383406,PySDM,Timed Out,1013.1070764064788
965516173.0823164,2.1381638494895306e-07,2.0181888006893067,1.3350492718761924,2516176535.8183646,3.479454920755725e-09,2.2920586033720465,0.6698273351422175,0.01602217990142,309.1026718242566,93042.82067376858,0.0418501251275302,PySDM,Timed Out,1014.3533382415771
143673667.02013463,3.9421652399996986e-07,1.3294665672453625,1.432413290398554,694319998.783818,2.6766080300200753e-09,1.5496558148496162,1.342798668875144,0.0159345456209522,308.4144770678506,91308.48027641774,0.0410093707004934,PySDM,Timed Out,1012.8981544971466
37922526.42901857,4.611447433358941e-06,1.938111435607158,0.1148605174804618,92853640601.37177,2.659622919988364e-09,2.05860231207206,0.986306376968682,0.0245506223933558,266.04278982207416,88886.00763858261,0.0024975393963536,PySDM,Timed Out,1014.3324971199036
3752779.634603103,1.2847731721124545e-06,2.2300261021643903,1.4581027008095917,886988505.2112125,1.647135195925219e-07,1.7860255276861818,0.279746924411957,0.0223700991195717,268.2030085024681,80778.70461931007,0.0032455871001656,PySDM,Timed Out,1014.2861182689668
1069172376.8397738,3.866654818798828e-07,2.2012485764822083,1.167277037468301,52165037.44800405,7.716929534265379e-08,1.6314103578735195,1.2331238928804538,0.0381345516944221,249.25289731261003,65294.16337976961,0.0008423730235743,PySDM,Timed Out,1014.4598422050476
532706279.4229056,6.487403879960284e-07,1.4636057901547028,1.1129482860879714,4080438170.868269,7.850794975100592e-09,2.695379126238927,0.7595257003844073,3.2029608679493173,295.0986804590296,74799.7048362082,0.0224899491464743,PySDM,Timed Out,1014.6738302707672
14473184602.733517,5.1705140588493065e-08,2.980472514485843,1.1960646378783726,115524768.43717034,8.22012308557763e-06,2.2721674448505844,0.8016508594363274,0.015178747174675,274.99948130053497,78354.16842921897,0.0055400597750461,PySDM,Timed Out,1014.2746641635896
414135.87433104747,5.427903395216471e-07,1.5171077946701277,0.799626971767764,6058105.077470221,2.158860260615073e-06,1.65009025750584,0.9731553711650828,0.1186250362753982,286.1227693755096,93109.86093465707,0.010053051819565,PySDM,Timed Out,1014.3056614398956
15939767.589829938,4.322184027754676e-06,2.4581288567186683,1.2951515572126309,3920038316.956167,1.461851821486733e-09,2.885011409159952,1.1844039012972742,0.3225099276725753,287.6678701249129,52126.541101365336,0.0201722785822421,PySDM,Timed Out,1014.2991437911988
362037067.8830529,1.612246677030791e-06,2.4405375253654302,0.2349044452020504,361881990.095934,1.8144589997259758e-09,2.66680278598848,0.7931212570591755,0.4851709021842008,303.5830044009717,66416.7977109058,0.0431260882013417,PySDM,Timed Out,1014.4147317409517
925349.640606782,1.8479184411888493e-07,2.6379336210329063,1.4302594760802436,140279882.51886523,1.385972650979833e-06,2.4533236094537108,1.1538066486220486,0.0602336777188706,296.40531808611706,57182.03045076606,0.032331363632405,PySDM,Timed Out,1004.7959945201874
170363601.59922993,5.1549831529436985e-06,2.2376921865618797,1.244861430456929,345490407.27864844,2.581650148514905e-08,1.7505185198330049,0.3998668932077701,0.5212815165392354,308.7303274862143,58067.20343732672,0.0683205732396711,PySDM,Timed Out,1004.93603515625
3224019920.577626,1.6219095863922438e-07,1.44423408039566,1.2799162060151557,3129918292.114312,1.4059268317777454e-07,2.863167916846822,0.8406022869516934,0.1640363908550554,269.39379594032255,87120.02223068714,0.003292221735344,PySDM,Timed Out,1004.9605848789216
495640749.7833345,1.6814825261581904e-06,2.955146515524728,1.48860809818482,93584352.5491439,2.1987940716634765e-06,2.241567867678407,0.7864456242185127,0.0671150714742639,263.0788746412538,68291.38945065704,0.0025791556619415,PySDM,Timed Out,1005.0442798137664
1337502006.360751,7.512365535817312e-08,1.200228118425426,0.8534503311544858,280324065.1655636,3.4630836499469483e-06,1.9273759312192105,1.4592705839230249,0.0604164578888355,277.7690970328305,93877.18453776994,0.0056262221620372,PySDM,Timed Out,1005.1385152339936
697422438.6554654,8.596837653135565e-07,2.955268357129219,1.1636784246962533,19453156710.533287,1.436091661968268e-08,2.1606053669605307,1.1350980911180175,0.0236745541721981,288.7564112896837,67184.37217083698,0.0166954592979375,PySDM,Timed Out,1005.1158037185668
119836586.70847207,7.667979203483244e-06,1.538856796745765,1.3421015687068014,59537.79022328992,6.173512562496104e-06,2.7084061080462565,1.459888356146107,0.6028242781755067,279.1571324199429,66814.69497532892,0.0087500215751186,PySDM,Timed Out,1005.1226439476012
794274930171.3903,1.2444666483633784e-09,1.577537173702478,1.3271632267582485,46433303.1735462,1.0020655307889693e-06,1.205551810800754,0.6938463649753387,0.0513636394631618,299.27359624554515,87903.05024872767,0.0246660730306709,PySDM,Timed Out,1005.2815127372742
39591214171.8802,2.3304170399369717e-09,2.6396525615881328,1.095620283154388,14356060.587662691,3.201971595764818e-06,1.3859176213041555,1.1486437491424129,0.0610584029054092,301.5028162398365,50663.43892377773,0.0507266423418005,PySDM,Timed Out,1005.361644268036
78755707.08211009,1.5183180432594247e-08,2.1107253238126487,0.4238522401737819,93445574.33518793,4.1969319407336845e-06,2.962770038287037,0.8814216370943214,0.0115868193085345,302.58741348165086,52498.89366896617,0.0522373244020713,PySDM,Timed Out,1005.2361397743224
909914078.0855908,9.120611771516522e-07,2.644960501212279,1.18781006124735,204739.3167831074,5.107342278361999e-06,2.704310111139684,0.82947585289262,0.5974530020841204,291.81679452020154,88939.05667723688,0.0152727315117847,PySDM,Timed Out,1005.4297695159912
2862664807.691746,1.0064566850694156e-08,2.167579217707622,1.3600574158522518,240690956.89188683,2.483811726037734e-06,2.9987469406949314,1.4481633099097606,0.0216269983664713,298.5799146846449,96819.5852441148,0.0213846158381133,PySDM,Timed Out,1004.6205267906188
729201883.8419516,2.0001097281728576e-09,1.6972091779820266,0.0509862515824247,46995116.423092365,1.0507566215487751e-06,2.7674565661498134,0.7325627861402844,1.2666070635716808,290.7030524499809,95139.83439518858,0.013271026244816,SciPy,Timed Out,1030.0536236763
78365469.19806357,3.748065632005636e-06,2.940955319997943,1.203108562916789,106944027.3924983,1.4443242243257914e-06,2.563729416805108,1.051292952114483,0.0699007327672413,276.17194638244496,86052.49543216903,0.005483445146929,PySDM,Timed Out,1006.1681938171388
270869.4807128411,8.108247820864478e-07,1.873871407852754,0.8547911862028412,349953781.18040776,8.309788731963246e-07,2.2287095239121117,0.6947614670725759,0.017680177470116,292.81349453857314,86022.34321222745,0.0168432925793797,PySDM,Timed Out,1005.103844165802
159348155035.34503,1.1097668407825807e-09,2.912480959751325,0.4852219061032343,4191863.4864706425,9.511556969293838e-07,2.5971609783207947,1.0121222795860343,0.027399719772451,260.00778524319617,104020.26214090268,0.0013211559170983,SciPy,Timed Out,1031.2161481380465
724874.2492067966,4.204909984266763e-06,1.2321180189361278,1.4033788798675415,78163245.13130282,3.429280345156899e-07,1.6970121682579982,1.1288013991768056,0.0140486817059867,296.0353728535823,87328.94282067797,0.0203222082549068,PySDM,Timed Out,1005.8966372013092
2065729.7956406968,2.937849090911617e-06,2.036879399343805,0.8363801623250815,413128494.1265009,1.708610321693784e-06,2.6719491464074685,1.1298754904009916,0.1025535843868123,284.34207066062135,89132.10567931368,0.0093286069098856,PySDM,Timed Out,1005.5078258514404
152519.57972167004,7.484278294598575e-06,2.97347427505235,1.4339985492211786,1489958271.291868,3.1028356136952844e-07,2.606749507921485,0.8945021700620663,0.0340736838442717,299.32424334180894,103666.77613770976,0.0208542355039703,PySDM,Timed Out,1005.28475522995
6886003.573616321,1.2398432634712257e-07,2.9817996553153208,0.8162170927160834,2036471477.230916,8.70474366531398e-08,2.131865321109231,0.003147792799192,0.0586055979868381,251.39910060281412,68949.6225400403,0.0009642980627239,SciPy,Timed Out,1151.9022288322449
21768347175.211,3.515034280839841e-09,1.4246558104643023,0.7410024949606292,81577894.62681621,6.273664562368958e-07,1.6869764771628668,1.4092926834831558,0.1706021677748178,307.59253058453174,97172.77982711911,0.0365760760601267,PySDM,Timed Out,1005.4085252285004
534977046.7585828,3.0723644989277217e-07,2.3700383768360176,1.4263509903083769,21742740.66953109,4.2583340024758884e-07,2.2438007846811523,0.8164591520182203,0.0364247257958329,301.1183409135292,64486.581672184,0.0382493587870368,PySDM,Timed Out,1004.863179206848
3312774.7317391178,1.987322803282933e-06,2.6348719096912285,1.0483760504981368,143672821.5784127,1.0718696307786292e-07,1.3421200459757914,1.1721576114726,0.0105981534293533,306.2411278341236,102983.4525661071,0.0317747761158324,PySDM,Timed Out,1005.3818461894988
2125672625.1262407,8.717772577469075e-09,2.634280499133248,1.4425520797779936,95237719.20745836,4.293158993755885e-06,1.6183022635186268,1.4248182057157537,0.0131211354862605,292.669818942962,88699.11465291296,0.0161729627803717,PySDM,Timed Out,1005.8538315296172
2207691784.763696,2.89996242544941e-07,2.900680367386295,0.4953487420219518,11266533.465082075,1.1038060871002176e-06,2.673660137649601,0.9376366864282653,0.0566894703132435,303.873964531693,56216.67955494748,0.0525373602850409,PySDM,Timed Out,1004.8911793231964
4130002315.481487,1.4729126977251325e-07,1.2722982353664487,0.6791970271408059,89388859.589271,5.585502661964154e-06,2.876596078033212,0.9207771012068946,0.0948937020213796,290.4914260351257,58426.81941322458,0.0216029488268248,PySDM,Timed Out,1005.054574728012
6618241.07408873,1.5112092129486504e-06,1.907357998355736,0.4103107719648617,109277437.78080404,6.376609018529765e-08,1.8140443977068288,0.2316919133350015,0.017584446951441,291.8027351832236,104666.048297961,0.0129185543539525,PySDM,Timed Out,1004.9796047210692
3589430908.8994703,5.4567981854786846e-09,1.3776571516560543,1.0549864184780475,81150197.99298447,5.928335756727829e-06,2.894080611132446,0.5999650462170069,0.0864392616160716,303.7891305784308,50716.82060397751,0.0584627791211428,PySDM,Timed Out,1005.563241481781
381506551.7926744,2.0719194878903866e-07,2.7322441969800937,0.9050085948392176,401676.57668579184,4.278781441346758e-07,1.2196420096726723,0.3348217027582711,0.0232997926108639,281.4837957744086,72094.54862450261,0.0095228735836112,PySDM,Timed Out,1005.14301776886
1643780645.3989048,4.008274491602842e-07,1.3690624090842696,0.7582395768822872,759530595.1678612,4.448114320743428e-09,2.953553673228068,1.4046290511160344,0.0106213454518584,304.7348736180175,104430.18536780604,0.0286478271314105,PySDM,Timed Out,1005.3689754009248
7351218.235090474,1.7140530064736346e-08,2.5650994872150457,0.0045169442612162,600159.4019775214,3.008019870639574e-06,2.5900192292050663,0.3561149728326533,0.0118059790285126,263.2719937999851,62734.272180815286,0.0028520528655165,SciPy,Timed Out,1195.4486055374146
162384418.82147458,3.360973995717272e-06,2.2063351308900243,1.1561635138681288,652721084.0832905,6.513102792359162e-07,2.3159189496022887,1.3161083565086396,0.0202303077242972,293.7745138699659,82427.14727249465,0.0187081568773915,PySDM,Timed Out,1005.0712954998016
4418359960.524997,3.456268112695146e-09,2.5224966968383957,0.1995188292173959,15385030.891405707,8.203008749647195e-06,1.701958197248231,0.4358886438093796,0.0144137725688723,290.747069280838,68456.00488115847,0.0186519771782044,PySDM,Timed Out,1005.1096520423888
943860305.4872316,3.1517711717161994e-09,2.837839036208786,0.0178545634484683,1147238.7182937816,2.286045113067933e-07,2.115383603547731,0.8137350379470889,0.203065463434749,282.6896948559992,83673.78010719453,0.0088926652947264,SciPy,Timed Out,1040.6931397914886
1390124722.3052392,3.183497618928813e-09,1.9950020298061053,0.7871770199004391,465484285.2011303,1.980473231697345e-06,1.4908155370365157,1.1714289438051764,0.0179148932940253,257.7785998198516,71511.23356105006,0.0016015085422969,PySDM,Timed Out,1005.167886018753
169791540.56833184,4.305763086732506e-06,1.7809993675529354,0.3012069418027097,173463200.04037803,2.9089647466391708e-08,2.6597319587313333,0.4001838742026596,0.0494577883596592,281.1864163023058,87474.72373999271,0.0076688717951205,PySDM,Timed Out,1005.3151535987854
88946604.2610901,6.706787046757999e-06,2.521846097572745,0.3489606398255061,1411650.8381535732,7.89166078767619e-06,2.079807506046851,0.6516533413647316,0.0747170189956372,279.130496858298,95879.52494511443,0.0060603601283945,PySDM,Timed Out,1004.7469916343688
52070031900.80241,1.7691025307478647e-09,1.3601936549584528,0.889891964508983,837612336.5277206,1.132829015165675e-06,2.778922790154211,0.0409587669419538,0.0170983962429792,252.12313966983484,100085.69911090976,0.0007073003496376,SciPy,Timed Out,1620.5606982707975
452252193.5248132,5.555640410691308e-07,2.774576081661111,1.1714269194860083,23280359993.761314,2.7400222122560958e-08,1.5815235286038534,0.7642702469557874,0.1299669033477018,287.6648055137932,82535.48168023548,0.0125870994463684,PySDM,Timed Out,1005.5024836063384
171803.8081280999,1.0461519721599066e-06,2.42842367864694,0.066024134949449,35111813.348246,6.2963379778917285e-06,2.63551555885406,0.6049462983802235,0.0639707093145919,299.860037202964,85249.88748649709,0.0263980439153216,PySDM,Timed Out,1004.3957488536836
181446596.0657758,4.234490525865421e-06,1.6600007042309233,0.8621004906964789,11435782.421030184,1.4197423315042087e-06,1.5802701743753702,0.4887687181283678,0.1120391897499039,306.13980307901994,56343.65479814243,0.0602654413241985,PySDM,Timed Out,1004.8547294139862
895112708.0477492,9.793274722092308e-08,2.181434748450028,0.3177308918146941,6343215.262784259,4.032541256535802e-06,2.7616242960201003,1.248222576729273,0.0292657375177002,307.82730683742227,73685.7182531653,0.0498514415243604,PySDM,Timed Out,1004.0698885917664
9066775386.468843,7.504987932388746e-09,2.8274213844052625,0.0033570565174276,10925963.73548037,2.915322513596172e-06,2.9176689008782257,1.2210760860695602,1.6043373242661785,274.61067682448544,58765.23432787893,0.0072027286011473,SciPy,Timed Out,1032.313571691513
83097067.09372987,3.768871443868321e-06,2.558214806199606,0.6944831983651332,122455783.74824922,3.197648901658396e-06,2.875134891655064,0.4240213254215109,0.0608439481137935,250.17109014423957,65941.16940600128,0.0009050149125276,PySDM,Timed Out,1004.9560532569884
122421011.0713814,6.68153116791165e-06,2.8100897030425456,0.4938277064561182,4525036.234170119,7.001775129115154e-06,1.7135337225477856,0.7952033653051273,0.9882420923258968,273.1258784807456,67955.20894076665,0.0055804953463754,PySDM,Timed Out,1005.2141268253326
50689601.72994495,5.244906396629771e-06,2.7523061820932173,1.2434862813093472,8875449.033001972,5.96541519643781e-08,1.4523703046328569,0.5965468273429338,0.2416168181062501,260.3289435033295,72931.7796140373,0.0019359463442001,PySDM,Timed Out,1005.4306077957152
91148798.0895253,6.731010107642048e-07,1.3650842080452583,1.0726018509022586,29377959.207762465,9.874183475529024e-06,2.1739588802684864,0.4611384733345472,0.0765975947735133,281.0272989097237,89896.0861746682,0.0073784769726742,PySDM,Timed Out,1005.579663991928
847008000.4099059,4.878989409637378e-08,2.0006612696121566,0.0987936855764346,544010924.9186916,8.389806047420665e-07,1.2697711830957974,0.3762204595044903,0.0131348364381454,298.6040300274883,80281.4988072262,0.0260126214762096,PySDM,Timed Out,1005.1068058013916
294486989.4620832,1.913866474215854e-09,2.324615984432339,1.4326959818115144,15528037.786724364,5.954299857731126e-06,2.897928493194052,1.341204637697825,0.0679880018267961,285.2993233950855,95949.46779784597,0.0092303328105015,PySDM,Timed Out,1005.3572487831116
348277.6408298229,5.993769982796666e-07,1.529681013869962,0.8470715940285498,134184079.29410872,2.180514146014893e-06,2.445979107719152,0.4569809440812107,0.1886633607886018,298.9240207460401,96206.43272819504,0.0219847613746156,PySDM,Timed Out,1005.4516489505768
69611589.09031676,4.849339423447593e-07,2.912089821118224,0.6263467601379629,1006143.9924130606,7.353065493590741e-07,2.741040519732421,0.586329374648096,0.0882205713471662,295.07216159914816,63585.85420250693,0.02658120588249,PySDM,Timed Out,1004.633854150772
2158039668.202226,1.4707738658812495e-09,1.9696290021588108,0.3613739161030153,49800485.13155001,7.922563971065349e-06,2.93980886155587,0.4230970630573692,0.0863343913107793,294.19125281297266,76491.30662267582,0.0207490129623674,PySDM,Timed Out,1004.8327646255492
36014929.47554949,3.798876647488685e-06,2.168953335662167,0.7899611070437813,48690.97098544092,2.696964155459842e-06,1.6175488702484997,0.3955243644078065,0.0631582190697341,305.0723914574411,62247.86134492795,0.0506441132973647,PySDM,Timed Out,1004.8416566848756
35372338279.71632,1.7705667851606114e-08,2.662481396859176,0.9786460880129026,1246904368.1987696,5.612565983294912e-07,2.905716211350099,1.0902648654532148,0.0804027334428713,288.4318917343997,63507.07023736047,0.0173151816329843,PySDM,Timed Out,1005.0975108146667
14246794.124729248,2.6975692679269973e-06,1.6812811644259755,1.018170648147665,395550530.8965016,1.6999748051528204e-07,2.8115098956709854,0.349449014467117,0.092782667662361,304.8666761073532,80854.37571414598,0.0378028694238394,PySDM,Timed Out,1005.051810503006
749429274.7313333,1.2983120156759991e-09,1.3908885827360613,0.1081727138433034,146518387.83811063,2.5630508509494266e-07,2.5860645689471964,1.153039147082068,0.0147590141343631,283.8135039555769,72183.0695053701,0.0111533890436278,PySDM,Timed Out,1005.155430316925
12433921391.99015,3.210683392771742e-09,1.8607984569904432,0.7274456797726729,381201325.2516826,4.571819973621038e-09,2.470306084557486,0.0748386937655062,0.2411548847326198,305.8955713256203,91653.89852475184,0.0352007539466977,SciPy,Timed Out,1060.3215370178225
99028349.27601089,3.33058073825461e-08,2.43965814455538,0.7980203514006945,33383557.24573158,2.313358526056873e-06,2.258702736447164,1.123286802165395,0.0157999038445443,301.5459863075544,64599.35671737722,0.0391997106620378,PySDM,Timed Out,1005.973290681839
462762223.967193,5.885008351043048e-07,1.5397274968562165,0.7997127286345707,20219840.426696647,4.4024022508850245e-07,1.704757746929554,1.2042185453470446,0.0456430091482102,289.6283264313328,71662.49215514504,0.0165440724939759,PySDM,Timed Out,1005.2776234149932
2877870.458986064,1.4689195148711203e-06,2.13297149023368,0.5290204068312898,617187836.0424777,2.0545601643645026e-07,2.449798743308349,0.9594563450877794,0.0845277853832335,309.192827716194,84363.55630635587,0.046725066348954,PySDM,Timed Out,1005.3728470802308
28563565.58041585,3.9745352396491433e-07,2.5164132178573126,1.45086043097762,1857203.258000671,1.0841809143308249e-07,1.9021518330491165,0.8085613113302603,0.0158826912342768,288.0597390927546,83831.13967040402,0.012714887424932,PySDM,Timed Out,1005.1735551357268
41180585.674264215,1.6653032555384813e-08,1.42370845973496,1.4934838259507437,947718757.0114048,4.262054938473229e-07,2.973274729801502,0.7582180987860181,0.0415488979741254,278.6534191956133,79742.72709213462,0.0070608591572436,PySDM,Timed Out,1005.1590042114258
102038167.82330523,9.52589434432788e-07,2.0148042398791093,0.6688138775938222,36032734.45521752,6.136221893759754e-09,1.2683378062618065,0.5806058655012656,0.0172213964206541,283.5416880159269,85909.70875932198,0.009174149652621,PySDM,Timed Out,1005.0175187587738
353130020.76584226,2.1780107398766e-07,2.159169563542913,1.0774973296650308,83795533609.30731,6.985752790805033e-09,2.1526783785435097,0.4384126743559788,0.0426451716770723,297.0710073884373,69340.10007181596,0.027549385243453,PySDM,Timed Out,1005.6615483760834
768908230.0235425,3.822134809144056e-07,2.349696812774741,0.6045186449773323,702553889.6212083,4.545477295767205e-07,1.604135536541978,1.4297014763336042,0.0490922679332298,258.13856669749146,67452.58048647497,0.0017495501138142,PySDM,Timed Out,1005.1800968647004
702195583.2684828,2.1507214861786945e-08,1.726972798770138,0.0273184292767444,326585198.11112845,1.5772933644388662e-06,1.3712557669183705,0.14293890692005,0.2363766662019133,306.8120334105411,75877.73786163119,0.0454560620961452,PySDM,Timed Out,1005.0608656406404
335957053.4911759,6.167581836253791e-07,2.313545390972713,0.266684586715583,337928349.8596202,1.353515303515253e-09,2.556485078074247,0.1189743086131807,0.3560996201627164,298.0574049907606,81178.62865163927,0.0248581962793655,SciPy,Timed Out,1031.6070358753204
275883340.59065074,7.041221226217679e-07,2.1935543886131965,1.163192576120971,7970324.156923203,1.2739153246352502e-08,2.615490341574944,0.1988742252325688,0.123109666549117,302.51144845054995,71641.45978276966,0.0372659911194319,PySDM,Timed Out,1005.3425283432008
