mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error
191705961.20611,5.127618068395113e-06,2.258320916765224,0.4669786911821095,6599128.029720295,2.5480639553646968e-08,2.244995634154804,0.0442859213146275,0.0135292425446088,274.38491727979334,98310.65186987253,0.0042160075412368,PySDM,Timed Out
26318303.76040028,1.0230358727503516e-06,1.911227227368338,0.2867041331879585,52863598785.24232,2.7523623427910036e-09,1.3786452610344728,1.496141018354176,0.0138489011005397,294.07794054733324,72884.87415934891,0.0216552048375573,PySDM,Timed Out
165566891.87781346,1.398049913431404e-07,2.246517997115606,1.2898980820866062,92633840.11516882,7.981145901612913e-06,2.744564848235612,0.5804927086245182,1.3348144803779596,275.4432665418352,103911.29552496847,0.0043035845491034,PySDM,Timed Out
4227354802.940572,2.3237213003247427e-07,2.8019437696272105,1.1492406653066367,11456795.132113354,4.329998630168811e-06,2.395056713537856,0.7805528129429418,0.0133403708293112,260.18047242350684,86166.72712532963,0.0016181714849921,PySDM,Timed Out
12961623.045549262,7.71792614255774e-09,2.316537612511828,0.5777733197228829,3354482634.1964216,1.976981043071834e-07,2.088077526530199,1.219123591293937,0.0110268179709385,301.4727780368481,56466.88337108232,0.0450504347990134,PySDM,Timed Out
431748045.1203486,5.742825321702178e-07,1.839908297232658,0.5184967489642216,20721337.245345272,3.942848695064231e-07,2.4134854620798323,1.0949416140832424,0.0239497054783614,302.853332990977,58068.20340420608,0.0476270380103029,PySDM,Timed Out
111045526.82561094,4.360666489417907e-09,1.3684095221462504,0.0242854901954454,2095376.5678602755,8.120515289767954e-06,2.369744749032638,1.33896440728627,0.0790768865298235,290.03627120763247,97334.24415838376,0.0124195378307287,SciPy,Timed Out
66605.58230371012,1.713584886553777e-06,2.679859489123692,0.3322899589139839,8136842008.681818,7.231727291470391e-08,2.534974249191817,0.7132883057653678,0.0264453386810221,257.74404005714,70473.15798325319,0.0016205060897419,PySDM,Timed Out
1409938113.8227916,4.935801458630273e-07,2.8768217514277428,0.8308342739057435,2401883795.849396,1.586192873796917e-08,2.800593328328448,0.8272151106763852,0.2388775502144754,303.98529801284155,52970.51886484666,0.0564362692882393,PySDM,Timed Out
537751093.1863991,2.4462723639254504e-09,2.734500386561927,0.1894658729336976,7253445.431608343,1.2686529139162385e-06,1.3295157452846915,1.3485267888655066,0.0169020702398219,267.0995316853903,64921.63667604671,0.0037157968582241,SciPy,Timed Out
3724452771.132323,1.4233497268747568e-08,2.4632034341688893,1.3286187423669396,153865823.20622835,3.998490143730168e-06,1.997350267373362,0.1630852138544312,0.0163155859568601,272.3871470052192,91218.42772759034,0.0039288778850344,PySDM,Timed Out
10889193.777871462,2.9237290624072965e-06,1.426783647436883,1.4805183821615524,164697.23245344148,3.705809612842301e-06,2.5272088686095,0.6294256622312617,0.0341855408291974,288.4987783396593,80311.47133769016,0.013672703455232,PySDM,Timed Out
444251344.6943835,3.646430028915736e-07,1.6264497396175113,1.4498903081850656,34032947.568876736,6.416213422896867e-09,1.6662488875180084,0.0989171406869297,0.0425681822438772,297.91065996940864,75674.91707690911,0.0265009970408301,PySDM,Timed Out
93295791.8802976,4.433249717606251e-06,2.315459143127942,1.1616870949712048,269767922523.06503,3.198812359024188e-09,2.001142651986375,0.6090085202200884,0.0415066659310552,288.8963778189549,83292.83993504441,0.0135202691020438,PySDM,Timed Out
54261509.81776253,2.0055782409895e-07,1.2405320404901397,0.0616812521821572,384319539.6572581,1.0349770314024733e-06,2.105516753506153,0.1514572668837395,0.0851647557703537,304.53053777004925,75422.54169722568,0.039886408485222,PySDM,Timed Out
3065879656.3704133,1.5208506388785545e-07,2.8305780747133573,0.6573293621120406,1311408187.9589684,5.358407801548276e-07,1.7727977117442402,1.1785505352043018,0.0187654888572362,255.4261279645634,86828.69807472247,0.0010825900738372,PySDM,Timed Out
8376146.671909808,2.883813810662635e-08,1.740061606492414,1.1788526377798203,7362887286.035647,7.55788336224783e-08,2.5798597330856365,1.4854062808025703,0.0121591620490084,269.30226928507483,69689.2231791758,0.0040927436211032,PySDM,Timed Out
13154976009.584818,1.5904856743319944e-09,2.627243581412263,0.5668122853049957,898109241.0635384,1.99705381866924e-07,2.922157194178758,0.6728025233279258,0.0104892215049452,309.3874193088297,52226.14515400792,0.080093616337585,PySDM,Timed Out
2352167583.122841,1.887237209297172e-07,1.6888189768060893,1.2248781625937049,4948965.578571682,4.825033062161288e-06,1.4865874831367585,0.2544023740937252,0.0106828922481077,250.68152508912831,75464.1906468826,0.0008271194956284,PySDM,Timed Out
7122318.547282477,1.7922955933562256e-08,2.6415586084849543,1.4458853397764335,758532891.8413645,4.963879823447443e-07,1.6595147144334486,1.3698446115466447,0.5417394959687855,296.2285330834016,50329.498830569326,0.0365793858168136,PySDM,Timed Out
48293.931854900606,2.2475231302220136e-06,1.9843086437077555,0.5423120673613894,3002602702.213757,7.698633380068132e-08,2.8651501307091585,0.8109278415674375,0.0974043529862375,283.0613919617604,85950.35647665527,0.0088756311759153,PySDM,Timed Out
547069850.3191391,1.4479507210921688e-06,1.3427382956157483,0.1574585153962142,177171166.757005,1.09519606367919e-08,1.7597585260137496,0.0234951115981114,0.0443499443296609,302.4865637887377,89637.19269851525,0.0293861706234257,PySDM,Timed Out
1230199091.2963903,5.303972136831888e-07,1.78253486881264,0.8663598824637477,29662003.568611614,4.022531383384731e-08,2.025992076014417,1.1018351960796775,0.6824472560998592,309.33190564787816,55050.24684645347,0.0752292280699092,PySDM,Timed Out
36430121727.99844,5.141214691507176e-09,1.4282913152415777,0.7791564996525023,315689118.4055356,1.962515234054723e-07,2.591489454713684,1.4871231131770175,0.0349681101716215,306.86791485627026,79540.06315666632,0.0433619390978352,PySDM,Timed Out
3182594299.295717,1.2137991326583101e-07,2.2518028268323027,0.7315899227630412,1149578.9300840255,4.279563704647604e-07,1.409553846777956,1.3282185867189955,0.0107296848953896,274.890181313142,54465.28076608126,0.0079380459714759,PySDM,Timed Out
482827882.1488294,3.9055176258181756e-07,2.658014010800951,1.3777147169653756,24901.8663432116,4.27267758555112e-06,2.1828265577374597,0.6850127188795841,0.7739398112042699,306.667778785117,54758.50726988735,0.0642413968671217,PySDM,Timed Out
37093331042.81233,1.0715457395406146e-09,1.9192388151237751,1.3156356496600048,66426322.25016975,4.521073822531637e-06,2.807044273515756,0.3435353974102552,0.0708815478543478,305.07261424962024,99006.41754023546,0.0309071298580271,PySDM,Timed Out
17469161.025529023,2.6069230705625582e-06,2.1277547473206844,0.4749940657211495,10666487167.961311,7.734355924113806e-08,1.8725358863270576,1.1331668661810843,0.0108959801879512,270.5868160913349,51496.13275238651,0.0061158917494338,PySDM,Timed Out
150671177.62262505,4.724633678672118e-08,1.7859753522262092,0.8367051524684723,3858500557.0621305,2.1712185902294786e-07,2.242891718161487,0.3769760503922462,0.016048710893058,279.5172891778058,70214.23134840632,0.0085332280487574,PySDM,Timed Out
4635709568.39888,2.4137467671375553e-09,1.7825423275115069,1.0068300560074364,174152779.41658717,1.0605336021030458e-06,2.3986162010574312,1.150125848808227,0.0302339705194757,293.94775842598114,66800.28149750725,0.0235068407735244,PySDM,Timed Out
182550040.04352668,6.496768973393408e-07,1.288224385929924,0.4217240552408916,13876201.133399978,2.1924156205920607e-06,1.8091270204276628,1.3061049952569197,0.0171878402134944,303.15951070824315,52943.42094030913,0.0536406491320695,PySDM,Timed Out
5107351.049170748,5.714174637228474e-06,2.790900177738997,0.6782295835792866,1048373.8689378622,1.635192202005311e-06,1.4809298363484291,1.2471402868178427,0.0118937856091711,305.8173429771685,96880.88596850482,0.0330468624439442,PySDM,Timed Out
52586777.83948824,2.086112620449364e-06,1.914346791235204,1.0199228945465024,3530083242.1100864,3.7259532695033155e-09,2.517800844157093,0.60929343860912,0.0119553420619576,299.1425471532051,96016.87749181212,0.0223265112919317,PySDM,Timed Out
406360943.9930315,2.145094629008352e-06,1.425799626370155,1.2246693681172276,45837445.26389563,2.836473804629043e-07,2.1818620008847267,1.1578074153598288,0.0826598442491516,277.0458119912476,82896.27918929252,0.0060603032372988,PySDM,Timed Out
393930.3812423616,2.851365050310543e-07,2.2945881904828083,0.2414412079233085,560914458.4669619,3.7835691954606526e-07,2.268309744132041,1.1188479006570426,0.6785226643598115,303.53350983496296,104285.56913184872,0.0267122866869803,PySDM,Timed Out
1640891462.831438,1.7953368242647837e-07,1.8414477189216072,1.4985244208177133,67511947.01152459,8.078195248409508e-06,2.8193741537449606,0.3698212281750452,0.012638785487213,261.17130741295466,77206.8484734746,0.0019574341519795,PySDM,Timed Out
3722616471.9905,2.519044618027342e-07,1.5888618515049029,0.5321401452288732,96279.00789510316,4.746554796936678e-06,2.935565199321078,0.2421789522329036,0.2431574271589698,291.1453899584206,95207.3258822313,0.013644183324671,PySDM,Timed Out
770648895.3474393,1.2309050342951795e-06,1.970834155345216,1.261553857041479,1893688100.547472,8.927093842046316e-08,2.2872540256110554,1.4058033898962774,0.011181664812376,300.8942513923259,90094.30034343051,0.0265433688179772,PySDM,Timed Out
137171.6962578097,3.765384347424119e-06,2.3308867716104835,0.8492117986257385,41277026.116269074,1.970869942671904e-06,2.3485032640160366,0.4597652553959783,0.0327987388785146,300.5135501010866,68625.76530143477,0.0344991826627082,PySDM,Timed Out
17915032.88985473,8.640663074592892e-06,2.046847701182746,0.7815617039476446,12084216.291270452,7.809765350153007e-06,1.6268653275897424,0.0634757673717596,0.0173643933469176,275.351605356343,77265.21290687543,0.0057634134260756,PySDM,Timed Out
51096351481.31708,6.321690934012961e-09,2.615684159968073,0.4036009896254487,41152491.999027,2.342006070547167e-06,2.0130469917207847,0.7144428057727248,0.014432168007122,285.1725545835315,72736.69421751577,0.0121302808988008,PySDM,Timed Out
532110094.8191352,3.9743705209384674e-07,2.0683318369247243,0.6195300722603492,8858673623.58817,8.784804868461215e-08,2.3824922383737395,1.4713141217297605,0.0899779581516332,286.7663498278307,78449.0504187285,0.0124914578612867,PySDM,Timed Out
3386261.669934325,4.544502342946784e-06,1.3588892168539028,0.2039488835989921,2838629014.5632663,1.8772069995635272e-07,2.352284295877656,1.362388073016196,0.0713419738458575,309.0167887009684,71297.40710768568,0.0554732341793332,PySDM,Timed Out
83269550557.10217,1.0389759046672438e-09,2.955658696833745,1.3042738509182574,114795539.370867,5.7640788965683296e-06,2.437296464063514,0.6826249221129406,0.0244762535098884,249.0305386410022,70700.4544154251,0.0007625839954657,PySDM,Timed Out
445689756.8433515,2.109119330970979e-07,2.080291575654112,0.9205751081599136,903761.307381983,9.49848573625331e-06,2.139493327238154,0.7102304663481742,0.0127085675726599,282.66577736384073,78841.58057628322,0.0094305661075426,PySDM,Timed Out
56429572.55582726,3.2624488624303333e-06,2.611328172790531,0.614467709112913,227101997.5534945,3.601936645938647e-06,2.97958767082654,0.3681762206139599,0.1535837548011311,279.64149762118353,75176.15886834881,0.00803216501248,PySDM,Timed Out
26038379440.311447,2.073327250610468e-08,1.9257428016443372,0.4587594265952609,18570536.157905765,4.706251073506166e-06,2.338027637544424,0.3399367298153549,0.0147407560323762,264.83800476579097,53960.83110973438,0.0037546425341113,SciPy,Timed Out
150303274.66542098,2.6454516249637005e-06,2.345712857017418,1.4791311239474538,13209194.528087229,2.082945840220369e-06,1.79299705246073,0.4437058046212874,0.0702751643137375,300.51085963016953,75891.90455963108,0.0310261650688346,PySDM,Timed Out
835672.7697185278,4.733975071827799e-06,2.618055577197413,0.2329017838715777,26608964.335770454,9.178397476790193e-06,2.3766489335143675,0.7446663007616848,0.2780949463568675,265.0853312750573,64494.70544399769,0.0031996339792482,PySDM,Timed Out
45928986.99726405,4.347094580487173e-06,2.971381919211235,1.0329592131616827,686075209753.261,1.4093463569750022e-09,2.88244256078355,0.2616351157329978,1.4153078998890976,309.61035110061795,56491.10585448975,0.074340751447444,SciPy,Timed Out
8585169.130829865,8.479535043474957e-06,1.2464558847701177,0.3947309516922667,1632625.998227849,1.1074858760485195e-06,2.3790639976642107,0.7653491530591383,0.041263854757568,302.4449830136129,61092.00541273192,0.0439773978587281,PySDM,Timed Out
172987333.97668025,2.8843051247327123e-06,2.4274325451271896,1.30579041204087,65798.95410966418,2.0157491223792816e-06,2.941664347973182,1.401969071266798,0.1329523815345761,301.8471642930472,83647.23100904853,0.0303960354621514,PySDM,Timed Out
922587838.0136222,1.0007800869769003e-07,2.470943235715866,0.9516610791919032,1045495718.6134176,7.559201691002175e-07,1.4942121127963723,0.5878404585570347,0.0136881107137418,272.7754954639576,95247.74870346728,0.003870570039453,PySDM,Timed Out
82830815.52392593,1.8821182187077589e-06,2.8296294705832485,1.2712018724816505,75757451.87271345,7.647963203643831e-09,2.528827337865009,1.0546489592120132,0.0148053350998787,304.04692982275753,91060.49991417502,0.0317455580843465,PySDM,Timed Out
3904471214.7737617,2.2730690637287961e-07,1.3018181222814047,0.6178188603221497,7263008471.642107,7.024084427366524e-08,2.785957944433048,0.8335120602490513,0.4683338275525321,287.4704210486986,98225.79194450918,0.0104085080177977,PySDM,Timed Out
3846535.7063763663,2.2526386227108376e-06,1.7276730062883552,0.7683827257163631,689574554.4822942,9.592763077504782e-07,2.3455482772100544,0.0936925150350934,0.08220916593864,295.2639079268789,50346.63679336607,0.0343736297739383,PySDM,Timed Out
777511780.2259519,2.386957267923709e-07,2.529940958469979,1.1031229977306374,54414955.93383669,4.072654306710021e-08,2.384938042131348,0.0443974204171576,0.0280748063202025,293.6894545489855,51998.84880950763,0.0300217242297587,PySDM,Timed Out
257305269.5564661,3.031261246092396e-07,2.056454008862564,0.7316566788884322,591491.999022366,2.920429874730505e-07,2.795825984760162,0.7139267003562182,0.013075701545961,298.36114070267865,82788.07159049936,0.0248179664340838,PySDM,Timed Out
2478747.9426005534,7.018749680205001e-06,2.565836619869562,0.2328979653377834,5181617317.296412,1.7918619310592725e-07,2.6187370985202447,0.4771571563181139,0.0119464908664968,267.4658177899537,60499.145937008354,0.004103042159532,PySDM,Timed Out
3056106.793245161,5.377129945870431e-07,1.420913059807139,0.6209137398958144,574289914.8434345,1.6429362376588905e-07,2.857352874169284,1.1987581059017642,0.1084611694741387,308.3568626814193,64383.948437965926,0.0596004923011546,PySDM,Timed Out
1247793.7006650057,2.482142814795327e-07,1.863711823466396,1.0095124437786225,3147620634.31335,2.441825721536025e-07,1.5537489309233343,0.6149444749174673,0.0462285863040944,256.08534531059325,64725.65757415,0.0015363024439878,PySDM,Timed Out
17844449.63192842,4.745303504168066e-08,2.0207268978153645,0.0874473633306384,125527810.4453933,4.181770947638869e-06,2.62060529959253,0.9605426244357408,0.0449108094044611,255.77727866734827,56216.51808586909,0.0017241305601088,PySDM,Timed Out
902308.0093918592,1.2172685190211394e-07,1.9061838409819292,1.2095170404481057,45022463.21620064,1.5347958260139676e-06,2.963411159803262,1.2986248483992835,0.0185130145051802,289.68588277593807,73083.70523801296,0.0162749761423616,PySDM,Timed Out
245327893.64166835,2.3792001770514133e-07,2.38779074208586,0.8777518838835691,19305829.671045493,8.960497359904745e-06,2.3181630675913265,0.3201388516088806,0.0133929276741594,259.2460138982585,89896.43668116207,0.0014370091451902,PySDM,Timed Out
643190.7549599875,1.9649510238395846e-07,1.2631021978109664,1.4534500292104282,18767410.773099992,5.408890116806844e-06,1.441188455856406,0.81426062147092,0.0400088015651589,299.4642030758448,88417.60013375783,0.0248051136093525,PySDM,Timed Out
76395478631.11917,2.599734826296564e-09,1.6750754049938923,1.4463933652449397,125046550.87233596,1.1881388486634383e-06,1.4019918938582128,0.2945417435309914,0.0385984448156544,296.4260595444722,98340.39875497864,0.018423077351161,PySDM,Timed Out
58543758.11695218,2.412822345001724e-06,1.8431317828319016,0.8151118760980507,14237890995.703377,1.0648490358377816e-08,1.929917352137936,0.9514772842242624,0.012278747192122,251.1446659123216,102095.83429398476,0.0006365501430187,SciPy,Timed Out
144017128.0429472,3.268930429064944e-07,2.471763300413468,0.7426658893895677,5917438.011188091,2.03179209860081e-06,1.7820581600177028,0.3157928631604044,0.0298729518874927,304.6124275704615,54520.77130813498,0.0568562176970773,PySDM,Timed Out
67292268.29288784,3.9587323409526463e-08,2.602039573145165,0.8275595903426255,29049466.8774745,3.980475763359403e-06,2.2678512423657864,0.2581264726496715,0.0763013304081323,300.0841567426832,68435.40703799826,0.0336946177567846,PySDM,Timed Out
1051431716.6925284,4.011920367460806e-09,1.844092117329647,1.3970478745996802,62952189.43598106,8.09099570780899e-06,2.2993623931782614,1.1721898793103855,0.0243173015428592,296.1518762661684,103848.51910487894,0.0171246256490762,PySDM,Timed Out
96579921.9085969,1.1116737991363485e-07,2.1726881396135957,0.6575217394855443,30181228.145885903,8.431824053745472e-06,2.4783842124798614,0.3752849632388629,0.0133858187419492,262.7958732110303,96320.76707580668,0.0017858183160257,PySDM,Timed Out
6909302.7418439975,4.008879089037057e-06,2.0689725078372887,0.1949654217419449,7013522.396772348,9.57574986940163e-06,2.594798244310167,0.3611775573057754,0.0116503459073037,295.30712529163173,63369.12732450295,0.0270772514448083,PySDM,Timed Out
110219269.26377384,1.2654009421001312e-06,2.2969875078874917,1.2077602284523383,4999495753.466614,1.226803161264196e-09,1.914924104045936,0.223441669339002,0.0717718195887983,248.91516346802388,73755.70186068105,0.0007234544749288,SciPy,Timed Out
174311386.7533178,1.0028650657803835e-06,2.257951382672288,0.2340074196862953,2628291929.464084,6.921550506633328e-09,2.390610202912625,0.0309843578392191,0.0180002741223806,261.54485205487407,84664.2627880252,0.0018390030384101,SciPy,Timed Out
1046729164.6223778,1.0894591648179745e-07,2.1299052000711667,0.8917503674120619,39446459.80558766,1.4450318530206572e-06,2.099460853737904,1.4396537111823835,0.0156263370197802,283.599097932304,73345.92174308366,0.010814947060231,PySDM,Timed Out
1377632106.8280106,1.9907706529881876e-08,2.8937668527349087,1.2816829160264194,7938848.933253447,3.907042260110156e-06,2.593185645467767,1.2981151175159804,0.0250891575329322,305.45494723948843,78151.519462319,0.0406028975555218,PySDM,Timed Out
10739655.78176248,2.8732220319098936e-06,2.13642851092113,0.3762854850285392,14141343379.04516,2.9445973208275433e-09,1.49462668444489,0.5205198514086927,0.0215173736520719,301.96753194282707,88427.29687071806,0.0288868891351243,PySDM,Timed Out
193622000.24643865,4.139513620563488e-06,2.271869377383005,0.6079107098862991,1375555.1296823272,1.0697612102437335e-07,1.8654568401101388,0.5492916325245254,0.0326955194226043,298.3855210060809,78631.04811586117,0.026224849254379,PySDM,Timed Out
1116643713.289063,4.138320286784716e-07,2.3146013349110808,1.445226068058318,68850065.35536967,4.386109224757308e-06,2.973781177945092,0.6455824221183598,0.0447360819308114,274.8476804923605,95127.28813659406,0.0045064283829938,PySDM,Timed Out
5986472290.890019,1.1325977316475065e-07,1.786678780023936,1.2769665624192463,54693000.92337085,8.253154215349414e-07,1.2430094002348235,0.9244248312397516,0.0137426798456254,265.4431393643241,80221.32440524863,0.0026424975284983,PySDM,Timed Out
99623229.40995549,2.719000592383981e-09,2.951330568618645,1.0946640335091489,2198309615.466845,4.151381564514942e-07,2.8710567289779325,1.3376524430208627,0.0213230357629623,276.1804601868114,94205.07283260912,0.0050081308600608,PySDM,Timed Out
11043596.407380983,9.006511255925665e-06,2.2772941510676024,0.0867355834941627,2252471085.657085,1.520820850613261e-07,1.5434061663953456,0.3439489011034825,0.0282838937856748,274.2161501899368,82889.25948726904,0.0049457456924105,PySDM,Timed Out
82869149.57321933,1.1121339971831303e-06,1.9798842900318745,0.2805241595625094,1051338552.194524,1.2485878223864522e-09,2.7277131919532627,0.27638314698027,0.0205991119992223,258.56541804050926,78498.92022853768,0.0015566608926882,SciPy,Timed Out
527673243.7660905,1.5742455933466669e-06,2.196965111498276,0.7022683256381178,23818280.00316838,4.601480860890728e-07,1.2476146293031407,0.4797942558204024,0.1208884547438954,279.53483289157833,89613.40959550394,0.0066743434384638,PySDM,Timed Out
78699885.25035022,3.0749476127307644e-06,2.6544851088286303,0.8926558739719557,173915881.72918886,4.661526366995954e-07,1.7179430862550498,0.5842275149277676,0.554628353914149,309.424492497914,102326.67290066942,0.0385366793151743,PySDM,Timed Out
1029799037.427147,2.879098401415877e-07,2.944445536283281,1.4352630481175197,18023802.72200725,4.69724082093702e-07,2.556371796947409,0.4204810910553531,0.1312993964926958,299.8337788919955,94363.89867064054,0.0237130231779858,PySDM,Timed Out
82244641.81480297,2.0452264760821606e-07,2.136348984255161,0.5625562896052752,471475680.326119,4.667659024912168e-07,1.6688429073137965,0.2734945492783916,0.1232024970399676,287.63930377484763,62112.67788716652,0.0168093601596413,PySDM,Timed Out
2264788.8145124274,2.555978657502959e-06,1.938178562977471,0.0228403264361083,4348151134.245191,1.7397488809032408e-07,2.196601933789431,1.4244993697227832,0.587537346940788,309.57346493338366,53938.50767401353,0.0781243541276742,PySDM,Timed Out
26420427.944953054,1.0690793580142098e-06,1.8260565642813733,0.9516185309484576,321824789724.16473,1.86758764353439e-09,1.9179787967301785,0.0456736698012847,0.0630553455157548,275.450976872789,81679.24545472504,0.0054883423576184,SciPy,Timed Out
365313074.202556,1.2431547069005246e-06,1.651633394459818,1.2194768388123134,232751727.61727303,1.6237786912644272e-07,2.9595723576377484,0.7440797279354794,0.3939067211071646,295.41064786287563,63703.136979675015,0.0271066499074895,PySDM,Timed Out
118176870.21974304,3.049024776085271e-07,2.055559994741654,0.6570001161413939,3205865875.924726,2.2572552966260007e-08,2.164992176509034,0.0019573659636618,0.01112359385181,259.17499322493984,84541.50696603316,0.0015193849728319,SciPy,Timed Out
18674868.26069681,2.620820965416789e-06,2.5529677116684617,1.0317843223881198,241491235.20105112,6.572904098744711e-07,1.4874979697818913,0.4388998799193906,0.016449038023982,272.6134562712073,83482.71234480888,0.004367597743386,PySDM,Timed Out
1408195890.1973455,3.550203144640889e-07,1.3400846332148229,0.2643900005549718,30240571783.948467,4.271795750616823e-09,2.0521448496175583,0.0665208800433307,0.0209915781564585,251.8658284252104,73815.63117610272,0.0009381377034011,SciPy,Timed Out
38801928.46319229,5.952372442535213e-06,1.9446197859080665,0.0755056113351265,163806.10157029956,2.3405992288542766e-06,2.566877955886186,0.2325475871973507,0.0110659698759554,287.7539965400671,73005.23362150039,0.0143522743158357,PySDM,Timed Out
72279422458.93555,1.5753581071097467e-09,2.7966175710267343,1.4796268616965702,71039149.241514,1.0479959593851868e-06,2.672128789535245,1.2525537314742934,0.1833878420668946,303.2030536264068,66943.82137513402,0.0417817965116271,PySDM,Timed Out
76032168967.44783,4.474104747539415e-09,2.706408901210687,1.3864334360206445,63425832.17291695,4.880857611835109e-06,1.2816816616641564,0.631616364869544,0.0467713840985734,308.06831289278927,91669.9273480801,0.0400144426690181,PySDM,Timed Out
145314999.00287214,2.260311881408502e-06,1.676742232479407,0.4914050458593423,49281326.18876173,7.306554374140914e-07,1.6390360220347855,0.3558803910188119,0.0220702623259843,290.79389626356493,88251.1549499647,0.014415033823647,PySDM,Timed Out
255061390.08952197,2.393594807369145e-09,2.2029499473179905,0.0669169949160876,63125416.31487293,1.7409586301935462e-06,1.2550720968230058,0.7732588499462862,0.3851441270272105,279.1711549180661,75909.66674428394,0.00769624768479,SciPy,Timed Out
385462468.1688895,1.2517696187798611e-09,2.948524106930395,0.4356654478959799,7033001.561082574,9.307843247707091e-06,1.4231984675426803,1.2202621733286936,0.4177449346280671,279.7864299075957,57846.884099452975,0.0105858414344021,SciPy,Timed Out
2629114843.763903,1.0142512036268055e-09,2.512796506301769,0.5413562688947559,1519792892.976469,5.704711027921077e-07,2.0789733040743026,0.8473586527378009,1.8841159485347336,282.0446310432012,98367.31876984898,0.0072232796450752,SciPy,Timed Out
15610844.859808754,9.968129154124765e-06,1.750983519850754,0.7294897825065729,4534223101.991137,1.4009430483800813e-07,2.59473817614235,0.8001450072052623,0.5507975818376611,297.1432783285464,92299.54434488108,0.020562823153874,PySDM,Timed Out
546148.5533005779,6.752564695132175e-07,2.7234046589698373,0.1571430634456279,87933583.34133232,3.4979709712674338e-06,2.5057295662823624,0.6728903294986758,0.0199914851807308,268.3194844536275,76095.4719257751,0.003477143467343,PySDM,Timed Out
4729743365.747095,1.9080904109376002e-07,2.261271401786648,0.3362676653696861,938465.9363427792,3.855373560966143e-06,2.1963747269256304,1.0309367041027215,0.2375231083508889,291.48827137378703,54986.73891707659,0.0245526796875795,PySDM,Timed Out
247314.1044782864,1.7282922437431695e-06,1.6907075415416897,0.999860587898785,611920042.10875,1.1369392924974403e-06,2.516030953055468,0.9494641341556688,0.052790930258373,294.1649598766754,53777.30131117951,0.0298840837277698,PySDM,Timed Out
122763358.6327793,6.655968812841742e-06,1.6032041047026486,1.015630867674628,56211448.036029056,1.8647576768252967e-06,1.2147406363404214,0.257442251573907,0.0347395561322392,274.83356148349463,70883.1270778845,0.0060565966348739,PySDM,Timed Out
