mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error,wall_time
9083637.54177233,1.3244350361989031e-09,1.3218108979691678,0.0430905550089684,0.2779587675809651,260.7642151165051,99705.51720347205,0.0014805315927403,SciPy,Timed Out,274.2696554660797
1069095755.6209416,2.0383589601320667e-09,2.8929397015724696,0.2917798592805714,1.0159571027829477,248.9300493777518,87882.8481280579,0.0006140006900255,SciPy,Timed Out,269.9091100692749
130.29965056501933,8.85312854546357e-06,2.986409201661944,0.8449081482078696,0.0122683425918937,281.4502108307464,94411.72815645565,0.0073027945639784,PySDM,Timed Out,244.92722868919373
5441708977.520553,1.6912347716705036e-07,1.5248864057602989,1.4561482933149856,0.0471650564683624,308.0781489796419,77620.31588513216,0.0483629639384161,PySDM,Timed Out,245.33498787879944
1366906662.7025225,1.0752712527436919e-09,1.905206339225982,0.1418409552859641,0.6776737269684168,278.4545779396954,83561.39270273036,0.0067090360004428,SciPy,Timed Out,268.2460238933563
152120377.58737797,1.1415286801383404e-09,2.838377270891681,0.1412805651135801,4.008473872404628,306.5908095616979,84405.74148691366,0.0404645379021917,SciPy,Timed Out,268.768571138382
3134.045146793665,8.983711269064493e-06,2.7250860083711395,0.2624648928279901,0.167961516840106,295.49176054193936,50934.308759281215,0.034822958625391,PySDM,Timed Out,244.8064591884613
2025478.951296014,5.454586771634469e-06,2.9018821495466858,1.4204043780259998,0.0406543797294737,277.1359298629285,104255.29421608384,0.0048892195920876,PySDM,Timed Out,244.62564969062805
32959.46445655803,8.887384832213427e-06,2.9414558930132584,1.1662653343558111,0.0462001821131092,306.81064435370416,77717.07477131883,0.0447796229199747,PySDM,Timed Out,244.4790244102478
4335576968.684147,1.5825362647483092e-07,1.760361159346991,1.2553486352053125,0.0186595587080235,299.1662836054732,81583.16695824992,0.0267622084467493,PySDM,Timed Out,245.48738980293277
5475301820.934486,1.651411395206245e-07,1.795398038326831,1.0836698606699189,0.0150814171553958,303.9853280332368,50374.3725295725,0.0602844614361259,PySDM,Timed Out,245.6908864974976
4404627.42205225,1.5610353575282663e-09,2.515103909292661,0.2245354266565602,5.777776523173315,266.9848349403785,51740.50872869144,0.004675527171773,SciPy,Timed Out,275.4838705062866
1631.154527605792,4.914304956211589e-06,2.839193127197923,1.1913625475268796,0.0574148279393516,275.95859942224695,97047.45779933242,0.0048324925100663,PySDM,Timed Out,244.88308453559875
164568.06449826912,1.1073884485719685e-08,2.148176164292993,0.0184889280235987,1.1388971144011524,270.2201285477197,74727.487103697,0.0041295069772429,SciPy,Timed Out,270.2246668338776
6221301.166012811,1.2075618980963564e-08,2.580448850389092,0.0034513748355993,1.3028247511383366,298.51741455629656,69852.29855992705,0.0302395665885316,SciPy,Timed Out,270.668897151947
27477223.933782198,1.908925095277352e-09,2.742529974923662,0.0363636300109892,1.0919339668847832,254.62272169398216,79308.93147011043,0.0011184745700733,SciPy,Timed Out,270.224036693573
3043.6692165599907,9.014601555903543e-06,2.014374162227077,1.1266593831655085,0.1157843402071265,308.13516844034973,59170.17377732952,0.0652467272621726,PySDM,Timed Out,245.0327799320221
