mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,error
3204988472.76224,5.23006057142048e-09,1.605273758754613,0.0381882341046516,0.0148064416624539,265.1144636376239,87167.34759244288,1,0.002393639996034,Condensation failed
1376350967.872106,1.4371139167072515e-09,1.6800766214115108,0.1848325247242374,0.5491601152670262,289.0719690179167,95262.6341519362,1,0.0120476718038018,Condensation failed
9626770832.118876,2.270075193849244e-09,1.7526679739616378,0.015253073206007,0.0447424032067378,253.8304942381724,61459.15122844909,1,0.0013494710490718,Condensation failed
7760121053.335472,1.1788209923276796e-09,1.6931531018396722,0.1099779056816282,0.5815151519576853,299.23152723895754,53200.24771487057,1,0.0421777495854391,Condensation failed
106581648.23830444,1.143680011994361e-09,1.6868013455276376,0.0115846145054869,4.078953851711623,297.0509613335551,94344.4203774648,1,0.0201965392954028,Condensation failed
11452278.49144964,1.321038105236176e-09,1.6235275216442293,0.0147510907669213,0.0134468423805559,299.74190594716,92555.35032509548,1,0.0243115475819715,Condensation failed
126174774.13906428,1.6129895742887871e-09,1.72667218834264,0.1437112498634947,0.0645544213778214,262.95199771391515,102591.82131482562,1,0.0017144805757929,Condensation failed
11473731.859055044,6.863978551567609e-08,1.7868193948412083,0.0022106898694754,0.0487127858190541,250.94387758082647,64935.91386250718,1,0.0009938487618677,Condensation failed
8558121725.285425,2.0947687816569273e-09,1.7241935653278857,0.1467321820052808,0.0593506430135666,248.29118787379724,91104.87354709802,1,0.0005592817121654,Condensation failed
895968654.6399136,1.169129349665943e-09,1.7080083949340792,0.0225982459425606,0.5237236431000304,296.5673154924688,50692.96620818221,1,0.0374935541135322,Condensation failed
4359457764.218446,1.385180504598314e-09,1.7095454863499069,0.1815689377201128,1.5408539425471668,268.5692379181727,104344.69965593918,1,0.0026065831989293,Condensation failed
1343637844.697871,1.0011402488670731e-08,1.6383122001881465,0.0037319207049314,0.961416134290306,299.0427745403935,60287.33045190786,1,0.0364915583803322,Condensation failed
725961087.924106,1.763462610714265e-09,1.6323504299162936,0.0971032779364326,4.64395241899849,260.0383482101094,81200.21724593786,1,0.0017148714330479,Condensation failed
46242527.45500397,5.4165670504468065e-09,1.705421936536466,0.0179498210726401,0.0293996142262769,279.6503414234168,69191.5898609507,1,0.0088316083197352,Condensation failed
1700481990.7390828,1.510769622991558e-09,1.7636687679479233,0.1770259343411834,1.0922751971839084,307.30348499540014,67268.04037249528,1,0.0539024974611346,Condensation failed
190823894.4594133,2.7301410040245403e-09,1.6733324745928266,0.046058709511839,0.1490615767005748,249.81851458912652,50080.03656228168,1,0.0011671849037976,Condensation failed
11364069.660865584,1.947275192871975e-09,1.6931886303318733,0.0474714654333785,0.6350820772659673,286.73074489390694,52566.61476098216,1,0.0189787745628866,Condensation failed
57733375.8496782,6.573189671542466e-09,1.7541677362473589,0.0371740355729182,0.4287024597127905,278.5826087803235,96728.05688573205,1,0.0058395524173956,Condensation failed
1843329608.1342351,1.6201305724375775e-09,1.7014667212372503,0.1127532248984203,3.640911379071233,286.04624479950473,85275.54229309947,1,0.0110495304620039,Condensation failed
38454292.3836689,1.545715041585901e-09,1.7254398744176218,0.0296093411338048,2.950136178632347,284.6149084325103,95803.73700393124,1,0.0089208367397575,Condensation failed
753082998.9322442,2.072187662092525e-09,1.7338301143184949,0.1292796569627875,0.0759884980965514,255.6887237325206,78751.04077056539,1,0.0012329942244186,Condensation failed
17427245.80793258,7.38414609492353e-08,1.66678976152095,0.0031233074849735,4.419031111549972,251.5597355132831,62712.79846711901,1,0.0010862589492419,Condensation failed
96239203.16500132,1.1529989671739172e-09,1.7383183163966018,0.2410777329970949,0.0269363479027169,304.80524812125515,80119.61891049017,1,0.0384381224138138,Condensation failed
304944275.0381733,2.9712859310925772e-09,1.6584939478060303,0.0444376990226066,0.1650453127877615,304.2037722772522,68834.40878264068,1,0.043575105823186,Condensation failed
243936429.13017896,4.168110514354607e-09,1.6841617459062248,0.0017952649054217,0.0181504923550363,303.62121533519866,54393.29718626089,1,0.0541944303611952,Condensation failed
2076194198.0909567,1.0529767596532606e-09,1.743037767574708,0.2580019512097128,0.2097102931554477,297.4921312310212,97814.3535667632,1,0.0199957839751102,Condensation failed
45296487.04252002,1.9137333726369696e-09,1.6862982074652235,0.0774932191617214,0.1038854599119431,261.5448382507229,58544.215224272826,1,0.0026900174546188,Condensation failed
1442914482.5790098,1.3745430687771364e-09,1.6053146560335998,0.0479594607095919,0.3299686043497303,254.20483187648543,101475.50167655676,1,0.0008432057879915,Condensation failed
1146630981.465985,2.243812823622908e-09,1.644753434600034,0.0603260946037139,0.8461600057862998,264.7583628415122,71198.61851917769,1,0.0028524440620233,Condensation failed
28238272.064304523,2.3177636651760263e-09,1.7649205755991568,0.1033645255373698,9.645704446398248,263.7360590470541,83658.52068805203,1,0.0022385973692398,Condensation failed
50673072.66623422,1.2215753459320835e-09,1.767728999602579,0.1491346004427506,0.0220352757259856,303.5771567140451,52336.91181545335,1,0.056362373755954,Condensation failed
27189564.80875961,2.696024339995405e-09,1.7121682842276704,0.0261538097825113,1.0913286939486686,272.6730316320805,80981.24217248838,1,0.0045692850875481,Condensation failed
968401621.0418524,2.7080366829708355e-09,1.6725651632330178,0.0831282161841041,0.8730241996380225,291.80014338359894,100570.7992650622,1,0.0135926206424667,Condensation failed
16364838.073366852,2.4166715062360387e-09,1.6075709604483397,0.0183805544071555,0.0195253810823054,303.388615515078,90380.6350644839,1,0.0310845026354573,Condensation failed
4457190215.084156,2.1943072392272588e-09,1.7940686809387136,0.0510834381097062,8.500287737300932,292.223452800411,54924.46779174265,1,0.0260569018694618,Condensation failed
5656602525.4398775,1.4996041567256934e-09,1.7639676233083834,0.0839224949704458,0.0368515992498295,256.0794909117306,70266.5329804905,1,0.0014285019997775,Condensation failed
335761246.62099177,2.263122159625119e-09,1.7543147588586905,0.0674628188045757,0.117400086721566,297.12852725673054,58956.68711294721,1,0.0331237377879614,Condensation failed
7767974798.006151,3.203720702328067e-09,1.6415797677490664,0.03056743194343,0.0130958230083328,297.843117395978,87918.50323404324,1,0.0228178392948647,Condensation failed
15940710.185869372,3.665832784338345e-09,1.6328826080089986,0.0670582586390145,9.755140854850586,270.53189835637744,72835.30737409415,1,0.0043376455013701,Condensation failed
28570344.48820006,1.737738385930614e-09,1.790362388578665,0.0435018833975993,2.289776394296199,268.8261804230962,54024.4052495728,1,0.0051539352218786,Condensation failed
3213171326.403622,1.077910836801625e-09,1.7741559331325925,0.150517756147625,0.1830555973362938,280.2492329517563,101257.06301911049,1,0.0062629069317789,Condensation failed
2627943019.821377,3.118007012792748e-09,1.7828793374720582,0.007214768377543,0.8431369945675224,293.4738263236093,100018.39346434048,1,0.0152038338454779,Condensation failed
122251261.8303463,2.866944009220173e-09,1.7014371640676684,0.0476720785246923,6.802497069424879,301.7672228863099,91563.56417075152,1,0.0278082615393156,Condensation failed
14512477.755859608,6.760750286772097e-09,1.6017216003894224,0.0209067964379188,0.0157096095605549,266.1779393273591,82660.43894568484,1,0.0027422601083401,Condensation failed
271691785.4934746,1.285648421583597e-09,1.6180648286507384,0.0998411036182368,0.9364796744704768,279.46473462962683,50456.13205053076,1,0.0120173335317424,Condensation failed
13009096.71124965,2.448179824000614e-09,1.7033559771650768,0.0794494403311314,0.0762164674064754,293.9485873187774,78301.77161869779,1,0.02015229812279,Condensation failed
92162585.29705286,4.700330024439338e-09,1.7323578469143757,0.0550286476890491,0.0590888011195875,270.68858722460345,85226.63448016826,1,0.0037468243238149,Condensation failed
466660549.8698432,1.0181232314839172e-08,1.6957396488141698,0.0219320680139769,0.1269084509094157,264.70844912181155,101925.1060700124,1,0.0019820338216405,Condensation failed
53755629.2472205,2.0699115784411603e-09,1.7632183983722098,0.1466957721477783,0.0231545872674402,280.1365011830122,80783.6755156064,1,0.0078088336779267,Condensation failed
86143514.44801584,1.0210214294197279e-09,1.7969661808398063,0.0650761202487771,0.4868405275977899,276.93800922791326,80105.64264216923,1,0.0062891503453225,Condensation failed
1678747356.758638,2.1596844459758613e-09,1.7400942259220935,0.0091471088209446,5.696590954505898,269.14485729933807,95703.66364252406,1,0.0029696233892676,Condensation failed
548151665.7515123,1.0100792421927146e-08,1.7858143419532817,0.0080942770262511,5.523319182172392,298.7998089915554,70170.57454061408,1,0.0306290595474682,Condensation failed
5538943894.860654,3.006112606434906e-09,1.7483983270106922,0.0227835036231501,8.256305661677711,306.61742309207085,77954.91410041909,1,0.0441203988504816,Condensation failed
