mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,error
480367700.3648133,1.6494979086403545e-07,1.7005315073653509,0.9961704990626006,6945437132.627012,7.341572264533311e-06,1.558942720040592,0.4291309728740222,0.0202798147583675,249.25386832869208,103010.04384937028,0.0005391257455777,PySDM,Timed Out
1100354327.8957443,4.9247724224978936e-06,1.786707670734317,0.1902696751725796,1366983073.0717125,1.201701060575002e-06,1.6731630508421718,0.4130807448199929,0.0100102191627049,305.33089722724776,94481.46212310188,0.0333175540826198,PySDM,Timed Out
3480452492.8027296,6.665540078300225e-06,1.9873579535245072,0.9458648179704844,7572508781.951074,1.2010334911778808e-07,1.6112679488985513,0.5397812028590555,0.0206188032161311,305.2828642763006,50429.12955451569,0.0652912854160682,PySDM,Timed Out
257455588.1227603,2.6973928492495492e-08,1.8191078341408984,0.0219506595041736,8739265256.902472,2.383433879916113e-06,1.8725842214390624,0.5321576461185371,7.716742246499884,280.6565784754375,52278.46405647837,0.0125993989737725,SciPy,Timed Out
5516420327.164144,5.704884982361487e-06,1.9213690599698965,0.0789181199738108,7993724442.896457,4.167592285627754e-07,1.518128123305516,0.426905048876106,0.0220173863514417,261.7282572759278,77661.33799826034,0.002055757759355,PySDM,Timed Out
2179017850.9708257,2.1938360463488115e-09,1.8022742785163264,0.213958113688129,58135482.37634455,7.539849747769371e-07,1.818601914891059,1.038205092046728,0.0775777881072677,251.78534206650207,82269.33644106166,0.0008441715810908,SciPy,Timed Out
378811131.0632185,1.0305668633185349e-06,1.8131007541078272,0.2721877026238237,550153041.751774,2.710647712795439e-09,1.5675436714276134,0.1128443765924183,0.0126192510213301,250.07233759941207,99212.27231200354,0.000602015744841,SciPy,Timed Out
182771591.6828308,5.1807171247040885e-08,1.5617951310357183,0.6386015384081751,5922092042.189547,4.717536066242557e-06,1.5151421253088668,1.051220874966482,0.0116504939618728,295.47378691826736,84710.50528356565,0.0204577811359116,PySDM,Timed Out
2018738797.924692,5.735566328159118e-06,1.654159011356977,0.5930210726478439,1797987155.0509374,3.998696521794721e-06,1.8449632286840536,0.8743025202340644,0.020990543655829,255.9712443014671,95773.678799855,0.001037913668462,PySDM,Timed Out
37507040.95042859,8.581935676775488e-09,1.8828766541433333,0.0689534938143984,5549555403.860336,1.1084251478252355e-06,1.5880926293934938,0.3591015964150048,1.4963541013168065,284.2423406522176,89086.57827563869,0.009366006323324,SciPy,Timed Out
172801998.17944577,1.2022555638183688e-08,1.7350746202804477,0.4055365361928822,8644771472.257069,9.395782698e-06,1.8936726167286304,1.4406756945671024,0.0128803099517588,248.73187263650647,91028.45270684436,0.0005823394476211,PySDM,Timed Out
432552590.8624322,1.1479774325282504e-09,1.6939072250949667,0.2309134573629545,618831900.7441353,5.762098166189538e-07,1.9657951358730712,0.142593411410125,0.0716877009552028,292.0841605603531,79347.5740939031,0.0176485688498748,SciPy,Unexpected istate in LSODA.
36995422.40876336,1.3061086084356976e-09,1.8156803002653568,0.3094441509562872,641142570.6665813,3.599658098096136e-06,1.7408392855231405,0.5861576300108859,0.1284478256196862,275.3928642910612,83623.81136558091,0.0053916315297841,SciPy,Unexpected istate in LSODA.
140853697.2811211,6.028907952108866e-08,1.8082911043299703,0.2257178238033018,2988422103.071917,2.286303666898925e-07,1.8055517377970085,0.4128679397699288,0.3701611482992186,308.25651731136253,67911.3625921352,0.0565023521182705,PySDM,Timed Out
5146251090.246367,1.7573187601912982e-08,1.62846657302915,1.218777744127239,228010566.834655,3.8234152433413517e-07,1.6005227782512303,1.2217669131416795,0.0736891038135486,289.3797068621388,92833.21718489786,0.0126195115823384,PySDM,Timed Out
9725108739.446722,1.4736732899956396e-07,1.8043711663631257,1.3560318659136332,15880287.001014115,1.90605514474631e-08,1.901076984493632,0.8310983220763867,6.480640558871764,276.7714659122705,82966.86510255063,0.0059985967030139,PySDM,Timed Out
17934114.726163168,4.197127704675647e-09,1.5374490286766196,0.6452124889507432,36225133.43744374,1.694958743972406e-09,1.6996381457560206,0.0011748664204259,0.1167112840989886,303.2367786589148,51353.93882373392,0.056330823437275,SciPy,Unexpected istate in LSODA.
3270301219.769836,2.060277311538367e-07,1.7082863623742008,1.0816370185805837,11968223.691577775,2.148678018230203e-09,1.97570167210254,0.3671240767321544,2.139300556932621,294.2257020009752,102874.1315549525,0.0154887579361175,SciPy,Timed Out
66411618.92233935,1.421714797135755e-06,1.800675500577269,1.1058777606256658,704343509.6999516,4.095108281485653e-09,1.5282425711712178,0.0524140559505124,0.1359375089225712,285.55545082664105,73417.40062031949,0.0124553388307166,SciPy,Timed Out
2456460412.307313,3.2944090762137827e-06,1.7989690126307942,0.8516101113102079,61090327.59905703,2.3457584058692876e-09,1.5353667748612438,0.7994497971664999,0.0200253720112186,295.4392757475585,59089.043944932055,0.02968753346113,PySDM,Timed Out
1412311838.0264814,4.900808688364767e-06,1.5766462600210105,1.3967966281330764,58343839.23349114,3.0714570314671358e-09,1.741553504221713,0.0089140990044677,2.416129425189363,284.8041425282383,74383.78337293745,0.0116854548653811,SciPy,Timed Out
351149368.24468607,5.47979545602674e-07,1.6742314870896764,0.3438398941242442,1703632372.492602,1.5146591197800472e-08,1.707080747701428,0.1823996851005959,0.0577407465815666,295.95854236277466,63859.842485452056,0.0282878810716506,PySDM,Timed Out
28043072.74365445,1.1733060998162893e-08,1.810209824580644,0.5422748835635312,258175117.7591992,7.792479069870914e-06,1.5166971370319422,1.2372871405710324,0.0124811996663067,304.5074382031667,65467.78158780171,0.0468419698139151,PySDM,Timed Out
9110798990.402456,2.125950378558328e-09,1.611734542379828,0.1124949681070703,5209455272.80477,4.314391004889058e-07,1.9703096422134432,1.277514755957673,1.117812686675207,264.29830730292497,99541.67774507296,0.0019654146901091,SciPy,Timed Out
11240906.484355954,1.286342160421194e-08,1.50233727535189,0.9934453791959188,8264021849.01089,1.6975464963097318e-07,1.780652261375061,0.9671536992421712,2.105925642986233,294.9301611108425,99915.92712339238,0.0166809900379738,PySDM,Timed Out
3498666872.8817434,1.7979522155874035e-09,1.8940175527324148,0.2362918023535901,5474852481.4165125,5.2141069061343005e-06,1.931185162490885,1.4364328143006548,0.0854286761513084,298.55878939704377,94541.93263287704,0.0221185047122008,SciPy,Unexpected istate in LSODA.
3516972328.883528,5.842611855585296e-06,1.652501951451279,0.2952735725488135,46804807.63871923,1.4225835901906762e-08,1.519008996819579,1.4557543181854715,0.0367067323021888,298.6524661948476,57137.06881079871,0.0376924191326373,PySDM,Timed Out
448214718.557711,3.664360853978466e-07,1.5016838912940236,0.1239831286789518,7497713831.285429,3.926263828317079e-07,1.781533751798518,0.0743422402344064,0.0121299218112656,301.7538520600589,65170.63282088321,0.0397579491907138,PySDM,Timed Out
6184526978.440043,2.440173245386092e-06,1.840164099065768,0.942571246787348,6950352273.932683,3.790527840845432e-09,1.863840916232356,0.029360460319218,2.1968139860650644,288.20603134101765,71606.69217870617,0.0152385062053579,SciPy,Timed Out
1306796034.2726288,5.7571056764196974e-08,1.6541457720951005,1.0043930401109558,1267612342.6633136,7.420718231700957e-06,1.710350186396356,0.7167991975939163,0.0347477483315843,309.3355034350226,68327.86398026245,0.0598870861999459,PySDM,Timed Out
5102448475.628402,4.261850206434709e-06,1.7162166402083443,0.7245666360711156,496878236.5971664,4.268647024011584e-08,1.944283256898849,0.2251349498336591,0.0214881761573347,259.5940214507122,69587.11788928938,0.0019307042521151,PySDM,Timed Out
17426836.96918685,1.9728993169017433e-09,1.947584766566404,0.22173020047222,156848425.91274497,1.351540053791372e-06,1.9726872274000256,1.492584130831364,0.1070419377123069,278.0685011591941,76035.87243810306,0.0071826995595777,SciPy,Unexpected istate in LSODA.
7537092911.8901,2.1993861020683857e-07,1.8268005549553952,0.7420834240761282,13663589.813298505,4.396259284280482e-09,1.6507859389989203,0.7709261882513045,1.461304647009068,306.78420290159374,52634.06842007501,0.0683571841084812,PySDM,Timed Out
101413635.16293734,2.8647453832980597e-06,1.74139165649218,1.3958697581909347,600088033.1946987,1.280120101850777e-09,1.604868940235389,0.178434435178441,0.0953353247665348,282.12861580801035,75370.26927430979,0.0096130466229855,SciPy,Timed Out
