simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev
11,999999999.9999999,5e-08,1.8,0.336734693877551,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.170587062835693,282.99039424310206,84989.74345769668,14.0,1.0023512551782428,282.94500051185776,84929.13989991236,0.009025848128112508,5.01617822829943e-06,0.002359602094538449,0.5378261586624702,0.5474178436401258,0.5106245944705561,4.799040608395373e-08,3.3905742814785575e-07,4.7211255461146955
12,999999999.9999999,5e-08,1.8,0.36734693877551017,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,8.767091274261475,282.99041165848985,84989.74802862068,14.0,1.002307333266773,282.9454074158509,84929.14249616367,0.009025696598935264,5.219602095412946e-06,0.0023164235651778053,0.5566371662135863,0.5589391500305526,0.5272956419052873,4.669575179332148e-08,3.5149053078893575e-07,4.652465515188672
13,999999999.9999999,5e-08,1.8,0.3979591836734694,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,6.9934022426605225,282.9904286940586,84989.75249985552,14.0,1.002267088580275,282.9457794819193,84929.14320182857,0.009025557448789941,5.412855871041762e-06,0.0022767593777799355,0.5566371662135863,0.5692630085331354,0.5221702488517358,4.669575179332148e-08,3.631883298619805e-07,4.589741268932908
14,999999999.9999999,5e-08,1.8,0.42857142857142855,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.451594114303589,282.9904453637372,84989.75687505702,14.0,1.0022299625850306,282.9461220851409,84929.14248444243,0.009025428830399272,5.59770010430689e-06,0.0022400723700886083,0.5753264276677181,0.5787400994290227,0.5380441788621247,4.543602385295432e-08,3.7424581961108216e-07,4.532150305511879
15,999999999.9999999,5e-08,1.8,0.45918367346938777,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.425318956375122,282.9904616819502,84989.76115801113,14.0,1.0021955118689678,282.9464394804616,84929.14068869896,0.00902530927239114,5.7755289200814286e-06,0.002205940134632156,0.5753264276677181,0.5873580956340205,0.5348345538402401,4.543602385295432e-08,3.847403389835067e-07,4.4790351082852204
16,999999999.9999999,5e-08,1.8,0.4897959183673469,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.24210524559021,282.99047766309053,84989.76535249551,14.0,1.002163379127416,282.9467350873972,84929.13807258787,0.009025197585507759,5.94746219824646e-06,0.0021740225797630686,0.5938545857978171,0.5953908005153546,0.5500239348597455,4.421028004225201e-08,3.9473573967135694e-07,4.429851204829105
17,999999999.9999999,5e-08,1.8,0.5204081632653061,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,12.909007787704468,282.9904933212146,84989.76946219945,14.0,1.0021332726530914,282.94701169069117,84929.13483165448,0.00902509279606828,6.114410858929815e-06,0.0021440464292226125,0.5938545857978171,0.6026668720635948,0.5462158015149459,4.421028004225201e-08,4.0428534535551633e-07,4.384143473022705
18,999999999.9999999,5e-08,1.8,0.5510204081632653,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,7.10275673866272,282.9905086698712,84989.77349067904,14.0,1.002105209721351,282.94726886460995,84929.1304021632,0.009024994862649677,6.276359154163035e-06,0.0021147323878949464,0.5938545857978171,0.6093307473650242,0.5462158015149459,4.421028004225201e-08,4.1338739172008837e-07,4.3415847950609585
19,999999999.9999999,5e-08,1.8,0.5816326530612245,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,11.138009309768677,282.9905237220119,84989.77744133362,14.0,1.0020784838958459,282.947513844094,84929.12629653711,0.00902490161357465,6.435426535247073e-06,0.0020880004935517338,0.612183316264681,0.6156704640071825,0.560609382374018,4.301760355923518e-08,4.2217292477264804e-07,4.3017361832608145
20,999999999.9999999,5e-08,1.8,0.6122448979591837,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,11.018394470214844,282.99053848995044,84989.78131739511,14.0,1.0020531720035313,282.94774564147076,84929.12192466423,0.009024813208562866,6.591405134683168e-06,0.0020626347824290736,0.612183316264681,0.6215571063818861,0.5561300828274955,4.301760355923518e-08,4.3062928540063667e-07,4.264373305401332
21,999999999.9999999,5e-08,1.8,0.6428571428571428,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.116618633270264,282.9905529853519,84989.78512192519,14.0,1.0020291301337085,282.94796561868816,84929.11735738875,0.009024729162576848,6.74473553513934e-06,0.0020385000928819785,0.612183316264681,0.627166072429765,0.5512878114293415,4.301760355923518e-08,4.387850988739101e-07,4.22925481231133
22,999999999.9999999,5e-08,1.8,0.673469387755102,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.241705417633057,282.99056721924575,84989.78885781871,14.0,1.0020061523194608,282.948175641874,84929.11251778959,0.009024648749044807,6.896103082972531e-06,0.002015385101604261,0.6302755649228763,0.6323767917982579,0.564393203363789,4.1857102334818514e-08,4.466601849012349e-07,4.196197388276393
23,999999999.9999999,5e-08,1.8,0.7040816326530612,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,13.11251974105835,282.99058120205666,84989.79252781182,14.0,1.0019843024001938,282.94837526992995,84929.107724177,0.009024572246615752,7.045190708809125e-06,0.0019933863039520716,0.6302755649228763,0.6372157715752665,0.564393203363789,4.1857102334818514e-08,4.5428706983162275e-07,4.164963911288584
24,999999999.9999999,5e-08,1.8,0.7346938775510203,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.331984519958496,282.9905949436071,84989.79613448249,14.0,1.0019633875571425,282.9485662212395,84929.10284322819,0.009024498963964024,7.192653894272722e-06,0.0019722996320605812,0.6302755649228763,0.6418448123572402,0.5587709909665088,4.1857102334818514e-08,4.6167819946110295e-07,4.135423640520945
25,999999999.9999999,5e-08,1.8,0.7653061224489796,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.213312149047852,282.9906084531855,84989.79968026865,14.0,1.001943357473287,282.9487490025203,84929.09796499749,0.009024428743351284,7.338616779134452e-06,0.0019520851430192554,0.6302755649228763,0.6462865337888337,0.5527325287983083,4.1857102334818514e-08,4.6885388955606177e-07,4.1074297356994665
26,999999999.9999999,5e-08,1.8,0.7959183673469388,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.245718955993652,282.99062173953934,84989.80316746623,14.0,1.0019241240217902,282.9489244220816,84929.09307772371,0.00902436127772596,7.483354860676693e-06,0.0019326550945648613,0.6480957716814971,0.6504104972000774,0.5708247774565035,4.0727908365582116e-08,4.7582785165055665e-07,4.080860399990344
27,999999999.9999999,5e-08,1.8,0.826530612244898,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,13.180441617965698,282.9906348109419,84989.80659824668,14.0,1.0019056248155234,282.9490930644532,84929.08819941615,0.009024296354499044,7.627051009736286e-06,0.0019139501263403247,0.6480957716814971,0.6542744579892582,0.5643532696602847,4.0727908365582116e-08,4.826138034067432e-07,4.055604033382963
28,999999999.9999999,5e-08,1.8,0.8571428571428571,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,11.029652118682861,282.99064767520304,84989.80997465973,14.0,1.001887804537663,282.94925544719206,84929.08334447214,0.009024233784887724,7.769865958161895e-06,0.0018959174011798918,0.6480957716814971,0.6579909519296796,0.5643532696602847,4.0727908365582116e-08,4.89224092770657e-07,4.031560910367359
29,999999999.9999999,5e-08,1.8,0.8877551020408163,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.779433727264404,282.990660339697,84989.81329864098,14.0,1.0018706139246667,282.94941203059585,84929.07852436877,0.009024173400522743,7.911941541072485e-06,0.0018785102332410375,0.6480957716814971,0.6615691641591269,0.5574326555179859,4.0727908365582116e-08,4.956698673300929e-07,4.008641618016335
30,999999999.9999999,5e-08,1.8,0.9183673469387755,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.555096864700317,282.99067281141345,84989.81657202491,14.0,1.0018540089264845,282.94956322570965,84929.07374821007,0.00902411505064036,8.053403372859732e-06,0.0018616858095792388,0.6480957716814971,0.6650172312999453,0.5574326555179859,4.0727908365582116e-08,5.019612183834658e-07,3.9867657440532556
31,999999999.9999999,5e-08,1.8,0.9489795918367346,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,13.130248785018921,282.99068509696434,84989.81979654692,14.0,1.0018379499986587,282.9497094010799,84929.06902318187,0.009024058599718951,8.194363094219521e-06,0.001845406593772081,0.6656100786266009,0.6681823774725605,0.5500477691269806,3.962917706454383e-08,5.081073201800009e-07,3.9658607038403018
32,999999999.9999999,5e-08,1.8,0.9795918367346939,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.205600500106812,282.99069720260366,84989.82297384845,14.0,1.0018224015156492,282.949850888331,84929.06435490238,0.00902400392551045,8.334920237463395e-06,0.0018296378216415832,0.6656100786266009,0.67120382708134,0.5678679758856015,3.962917706454383e-08,5.141165396776405e-07,3.945860773065032
33,999999999.9999999,5e-08,1.8,1.010204081632653,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.271682024002075,282.99070913427994,84989.8261054908,14.0,1.0018073312714568,282.94998798691154,84929.05974770711,0.00902395091736537,8.475163809871129e-06,0.0018143484819104216,0.6656100786266009,0.6741223757341249,0.5600047087558592,3.962917706454383e-08,5.19996523096243e-07,3.926706297056213
34,999999999.9999999,5e-08,1.8,1.0408163265306123,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,10.530953884124756,282.9907208976271,84989.8291929527,14.0,1.0017927100604247,282.95012096807136,84929.05520487909,0.009023899474823783,8.615173620521773e-06,0.0017995104134436168,0.6656100786266009,0.6769435470650312,0.5600047087558592,3.962917706454383e-08,5.257542792348459e-07,3.908342971452208
35,999999999.9999999,5e-08,1.8,1.0714285714285714,0.5,283.0,85000.0,0.009030491912781378,PySDM,False,14.158215045928955,282.9907324979847,84989.8322376356,14.0,1.001778511315229,282.95025007829935,84929.05072884592,0.009023849506400238,8.755021422115944e-06,0.0017850975571436223,0.6656100786266009,0.679672349393735,0.5516501740485275,3.962917706454383e-08,5.313962506715283e-07,3.8907212353108553
