simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev,mode_2_act_frac_S,mode_2_act_frac_S_interp,mode_2_act_frac_V,mode_2_smallest_dry_radius_activated,mode_2_wet_radius_mean,mode_2_wet_radius_stdev
10,99999999.99999999,5e-08,2.0,0.54,40949150.62380427,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.929531812667847,293.9902384031249,99988.3102184966,22.0,1.0033384707442687,293.91724273857756,99873.66775599502,0.01571235247339954,8.146938640566842e-06,0.003350997895761987,0.7772369504223727,0.7775111345748036,0.7412559872342274,3.082335138159619e-08,7.336860612806865e-07,6.782679090035902,0.7772369510599431,0.7775111352092616,0.7412559874080072,3.082335138159619e-08,7.336860612806865e-07,6.782679090035902
11,99999999.99999999,5e-08,2.0,0.54,47148663.6345739,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.408050537109375,293.99024151840524,99988.311154187,22.0,1.003285864281265,293.9178935644813,99873.71477399403,0.015712145119256556,8.364147833171962e-06,0.0033039516522432866,0.7475495444526249,0.773037429046873,0.7412559872342274,3.287697692385858e-08,7.286987895966924e-07,6.779083831462978,0.7475495445705796,0.7730374292477464,0.7412559872834924,3.287697692385858e-08,7.286987895966924e-07,6.779083831462978
12,99999999.99999999,5e-08,2.0,0.54,54286754.3932386,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.3944597244262695,293.99024510249274,99988.31223068605,22.0,1.0032279220756195,293.9186098821036,99873.76489551167,0.01571191643536413,8.604178268785907e-06,0.0032531567520031057,0.7475495444526249,0.7681537999260742,0.7412559872342274,3.287697692385858e-08,7.235013130457036e-07,6.770372758877352,0.7475495445876301,0.7681538000216448,0.7412559876216981,3.287697692385858e-08,7.235013130457036e-07,6.770372758877352
13,99999999.99999999,5e-08,2.0,0.54,62505519.25273976,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.407104969024658,293.99024922544476,99988.31346903577,20.0,1.0031960810265959,293.92282281305387,99885.17318112867,0.015713739561195712,6.794004909716899e-06,0.0031990947018654126,0.7475495444526249,0.7629614320283079,0.7370190277922203,3.287697692385858e-08,6.727172972897897e-07,6.482417806566819,0.7475495442447946,0.7629614318941329,0.7370190274423322,3.287697692385858e-08,6.727172972897897e-07,6.482417806566819
14,99999999.99999999,5e-08,2.0,0.54,71968567.30011514,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.000940561294556,293.99025396762767,99988.31489337469,20.0,1.0031371537612173,293.92355351625736,99885.23039398718,0.01571350803469827,7.040569402402024e-06,0.0031422706193218186,0.7475495444526249,0.7574978426950193,0.7370190277922203,3.287697692385858e-08,6.633666022764235e-07,6.474438122873987,0.7475495443535923,0.7574978426081672,0.7370190275787036,3.287697692385858e-08,6.633666022764235e-07,6.474438122873987
15,99999999.99999999,5e-08,2.0,0.54,82864277.28546843,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.517152786254883,293.9902594211834,99988.31653137809,20.0,1.003071781580226,293.92436419175635,99885.29388079779,0.015713251171842416,7.314746475482544e-06,0.00308093891234984,0.7475495444526249,0.7516008364842267,0.7370190277922203,3.287697692385858e-08,6.498236570715465e-07,6.48867999403402,0.7475495442528067,0.7516008362790116,0.7370190272600504,3.287697692385858e-08,6.498236570715465e-07,6.48867999403402
16,99999999.99999999,5e-08,2.0,0.54,95409547.63499944,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.391683101654053,293.99026569168086,99988.31841475412,20.0,1.0030002916946672,293.9252503598464,99885.36202081146,0.015712970030426845,7.615822682339863e-06,0.003016091538287302,0.7160084144066151,0.7449937457251841,0.7054778977462106,3.506742658416117e-08,6.4171663835516e-07,6.485787002701282,0.7160084146797541,0.7449937460414663,0.7054778979684567,3.506742658416117e-08,6.4171663835516e-07,6.485787002701282
17,99999999.99999999,5e-08,2.0,0.54,109854114.19875573,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.217480659484863,293.99027289999026,99988.32057980674,20.0,1.0029235604617341,293.92620022068826,99885.43114330436,0.015712667566316788,7.941238572915691e-06,0.002948094281051361,0.7160084144066151,0.7373419441450874,0.7054778977462106,3.506742658416117e-08,6.342728566358748e-07,6.469639571926737,0.716008414464775,0.7373419443119626,0.7054778979454132,3.506742658416117e-08,6.342728566358748e-07,6.469639571926737
18,99999999.99999999,5e-08,2.0,0.54,126485521.68552957,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.842212200164795,293.9902811843773,99988.32306806471,20.0,1.0028421863211674,293.9272055805983,99885.49832634194,0.01571234572613789,8.289504029263711e-06,0.0028767876245603397,0.7160084144066151,0.7293176680654779,0.7054778977462106,3.506742658416117e-08,6.250389206295925e-07,6.4468063786044425,0.7160084143317363,0.7293176679555416,0.7054778974525213,3.506742658416117e-08,6.250389206295925e-07,6.4468063786044425
19,99999999.99999999,5e-08,2.0,0.54,145634847.75012445,5e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.091752767562866,293.99029070283933,99988.32592698342,18.0,1.0027994093024706,293.9315453154283,99896.89130474243,0.01571412106093432,6.544479262964264e-06,0.0028047129777508673,0.7160084144066151,0.7212122392691549,0.7003525046021605,3.506742658416117e-08,5.705044213197432e-07,6.167193226805597,0.7160084144156075,0.7212122392817095,0.7003525047267816,3.506742658416117e-08,5.705044213197432e-07,6.167193226805597
