simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev
34,999999999.9999999,5e-08,1.8,0.54,1.2067926406393288,283.0,85000.0,0.009030491912781378,PySDM,False,21.27738094329834,282.99035339272626,84989.73273591246,8.286427728546844,1.0032491625030588,282.92212984033625,84898.08211653803,0.009023343681445068,7.904372316086767e-06,0.003257300789871964,0.7772369504974483,0.7790074550193445,0.7293889771215234,3.272470068424933e-08,5.023028413925845e-07,4.324895215958243
35,999999999.9999999,5e-08,1.8,0.54,1.3894954943731375,283.0,85000.0,0.009030491912781378,PySDM,False,20.556980848312378,282.9903367702846,84989.72837310829,7.916542403012672,1.0034801690094433,282.9151519893216,84887.76145064148,0.009022277366166388,8.970745506375988e-06,0.0034982454665266616,0.7913426841487067,0.8030915211417468,0.7622320579959345,3.184187476949448e-08,5.352995242272434e-07,4.3493109817998485
36,999999999.9999999,5e-08,1.8,0.54,1.5998587196060574,283.0,85000.0,0.009030491912781378,PySDM,False,20.982813835144043,282.9903217605894,84989.72443359309,7.50066231032877,1.0037322993210083,282.90796833525974,84877.4172370188,0.00902127931977134,9.96884598357933e-06,0.003760055978210719,0.8180154942481865,0.825798011243913,0.7889048680954144,3.014702936704849e-08,5.691820241055992e-07,4.349550283912251
37,999999999.9999999,5e-08,1.8,0.54,1.8420699693267164,283.0,85000.0,0.009030491912781378,PySDM,False,19.731741428375244,282.99030823414466,84989.72088337877,6.5144105271886295,1.0040433056526783,282.9050710602826,84877.35212268287,0.00902234203450476,8.906070301816605e-06,0.004046909332831916,0.8425834562627293,0.8473125788627889,0.8093382528389302,2.854239539087638e-08,5.701374134556143e-07,4.2136207792473215
38,999999999.9999999,5e-08,1.8,0.54,2.1209508879201904,283.0,85000.0,0.009030491912781378,PySDM,False,20.989583492279053,282.99029606770466,84989.71769011764,6.129326272494612,1.004356332329266,282.8973252653668,84867.00307642233,0.009021552592588735,9.69555396297943e-06,0.004360895945771048,0.8650177103065745,0.8674518706411427,0.8208223872227135,2.702317116324493e-08,6.059199227594219e-07,4.177920075973857
39,999999999.9999999,5e-08,1.8,0.54,2.44205309454865,283.0,85000.0,0.009030491912781378,PySDM,False,22.156152486801147,282.9902851446696,84989.71482320644,5.732881087332598,1.0047006336268745,282.88928684133714,84856.64297587913,0.00902086847289542,1.0379709295364539e-05,0.004704899729710332,0.8853270721342156,0.8861288345093689,0.8463254472982239,2.558481058500987e-08,6.427114291915896e-07,4.118618583984976
40,999999999.9999999,5e-08,1.8,0.54,2.8117686979742307,283.0,85000.0,0.009030491912781378,PySDM,False,21.720192432403564,282.9902753553268,84989.71225384941,5.334720459334695,1.0050791008544377,282.88093158872505,84846.27615277228,0.009020300315723432,1.0947895359236492e-05,0.005084584721346097,0.8946970987467995,0.9033556059854965,0.8655864725940273,2.4894600030405462e-08,6.804927879528077e-07,4.036702985402152
41,999999999.9999999,5e-08,1.8,0.54,3.2374575428176433,283.0,85000.0,0.009030491912781378,PySDM,False,21.97927212715149,282.99026642505174,84989.70990996732,5.251034114011717,1.0054832446386708,282.86747721682565,84825.56022694967,0.009017948245234875,1.3300092999680529e-05,0.005500975860490476,0.911908937074362,0.9189316808631732,0.8866064442663895,2.3569536769755752e-08,7.575770295887552e-07,3.9924420731001256
42,999999999.9999999,5e-08,1.8,0.54,3.727593720314938,283.0,85000.0,0.009030491912781378,PySDM,False,28.68258047103882,282.9902586293682,84989.7078638755,4.828852431503509,1.0059514237895875,282.85829594237373,84815.18708782781,0.009017686286390544,1.356206274071715e-05,0.00596000947336317,0.9271570905951096,0.9330046447241016,0.9018545977871371,2.2315002565310208e-08,7.98917127425653e-07,3.8555353120468636
43,999999999.9999999,5e-08,1.8,0.54,4.291934260128778,283.0,85000.0,0.009030491912781378,PySDM,False,36.07369518280029,282.9902516760907,84989.70603888552,4.659903621030744,1.0064513275250853,282.8439492368558,84794.44354335949,0.009015656217985285,1.5592239314314157e-05,0.00646685448679829,0.9405492125336272,0.945576446637687,0.918746600160281,2.112724337157011e-08,8.807188864666405e-07,3.738060761018703
44,999999999.9999999,5e-08,1.8,0.54,4.941713361323833,283.0,85000.0,0.009030491912781378,PySDM,False,35.47499060630798,282.9902454836,84989.70441357524,4.249538260222832,1.0070231032573727,282.83382638446426,84784.08320776057,0.009015750800332923,1.549764723654777e-05,0.007028358642972687,0.9522098870991079,0.9567090924574595,0.9269073942911353,2.0002704959373106e-08,9.261936588401275e-07,3.5518904509228815
45,999999999.9999999,5e-08,1.8,0.54,5.689866029018293,283.0,85000.0,0.009030491912781378,PySDM,False,20.657751321792603,282.9902399767021,84989.70296820886,4.042274437166025,1.0076465471023202,282.81835219210774,84763.3463165052,0.009014143417988443,1.710511306699336e-05,0.007651829252343978,0.9622754970296784,0.9664518639782821,0.9404728846563323,1.89380222802817e-08,1.0138876855549176e-06,3.3714358722996765
46,999999999.9999999,5e-08,1.8,0.54,6.551285568595509,283.0,85000.0,0.009030491912781378,PySDM,False,22.445367336273193,282.99023508637197,84989.70168466975,3.9686867146556093,1.0083322192660171,282.79741691814786,84732.21095855413,0.009010864428186464,2.0384277554320764e-05,0.008344889013353507,0.9746975071920274,0.9748504174473973,0.9522963864957663,1.744630514259408e-08,1.1428178035813939e-06,3.1842663813097714
47,999999999.9999999,5e-08,1.8,0.54,7.543120063354615,283.0,85000.0,0.009030491912781378,PySDM,False,21.510061264038086,282.9902307494364,84989.7005463772,3.7119918236523044,1.0091088514362894,282.78055204355314,84711.49201281044,0.009009780848343783,2.146791044398753e-05,0.00911535657124074,0.9814070126485385,0.9819707938145228,0.9628140252970769,1.651769179069046e-08,1.238447427351032e-06,2.9334214716771982
48,999999999.9999999,5e-08,1.8,0.54,8.68511373751352,283.0,85000.0,0.009030491912781378,PySDM,False,21.273043870925903,282.99022690825603,84989.6995382029,3.5693257379119916,1.0099656317709782,282.758063954063,84680.37715019057,0.009007085109313851,2.416379024660898e-05,0.009973409881822937,0.9870259529710554,0.9879555403501418,0.971370043160321,1.563850568141989e-08,1.392863467270437e-06,2.600280563297503
49,999999999.9999999,5e-08,1.8,0.54,10.0,283.0,85000.0,0.009030491912781378,PySDM,False,20.796971797943115,282.9902235103867,84989.6986463821,3.4000000000000017,1.0109228366589,282.7346720176139,84649.28431840481,0.009004732535497391,2.6516485068680865e-05,0.01092935261911454,0.9916910477268007,0.9929176541027007,0.9787170006978562,1.4806115954145649e-08,1.5467821454663159e-06,2.2755214834749906
