simulation_id,mode_1_N,mode_1_mean,mode_1_stdev,mode_1_kappa,mode_2_N,mode_2_mean,mode_2_stdev,mode_2_kappa,velocity,initial_temperature,initial_pressure,initial_vapor_mix_ratio,solver,reached_z_max,wall_time,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,mode_1_act_frac_S,mode_1_act_frac_S_interp,mode_1_act_frac_V,mode_1_smallest_dry_radius_activated,mode_1_wet_radius_mean,mode_1_wet_radius_stdev,mode_2_act_frac_S,mode_2_act_frac_S_interp,mode_2_act_frac_V,mode_2_smallest_dry_radius_activated,mode_2_wet_radius_mean,mode_2_wet_radius_stdev
10,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,6.551285568595496e-09,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.131791114807129,293.99021756368944,99988.30395926528,24.0,1.0037493208204658,293.90833651091725,99861.90479314656,0.01571201979709137,8.41462784831332e-06,0.003756549735773218,0.8049388401734157,0.8096369013448562,0.8021176333032334,2.889800338375646e-08,8.597404957252659e-07,6.959151637142527,0.006293557218397531,0.009135288563222602,0.006293557218397531,2.982695998799108e-08,1.4077350831367718e-08,5.550376145599818
11,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,7.906043210907702e-09,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.909081697463989,293.99021757217895,99988.30396181514,24.0,1.003736349530245,293.90849959146544,99861.92438879589,0.015711970061086915,8.46438929895313e-06,0.003744889525987727,0.8049388401734157,0.8088395059844105,0.8021176333032334,2.889800338375646e-08,8.561926300205318e-07,6.964800509895067,0.021802612477841102,0.025832398454118645,0.021802612477841102,2.966235210296683e-08,2.199851775646816e-08,7.376448047400845
12,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,9.540954763499924e-09,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.359287977218628,293.9902175990202,99988.30396987709,24.0,1.0037111243189591,293.90881493785906,99861.95712620145,0.015711872418825122,8.562089675064826e-06,0.0037201454395843214,0.8049388401734157,0.8071473120489706,0.8021176333032334,2.889800338375646e-08,8.433516295696957e-07,7.006499698819389,0.04779011279607823,0.05242385486255427,0.04779011279607823,2.9498652649637252e-08,3.3998519848894694e-08,8.94558026853426
13,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.1513953993264482e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.957175254821777,293.990217682796,99988.30399503955,24.0,1.0036698215660793,293.9093294947564,99862.00537653963,0.015711711621939763,8.72301808156761e-06,0.003684231518247927,0.7772369504223727,0.8046440705576128,0.7744157435521904,3.082335138159619e-08,8.352066431426915e-07,7.039443056195382,0.08809106283955118,0.09178634865018451,0.08809106283955118,2.9335856614584514e-08,5.1638985490026065e-08,10.076546761182632
14,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.389495494373136e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.982558965682983,293.99021793166236,99988.30406978789,22.0,1.0036284450067718,293.9136713090408,99873.45455074913,0.015713503091679445,6.931738528847517e-06,0.003632864347302034,0.7772369504223727,0.8004664509458435,0.7709433932039752,3.082335138159619e-08,7.847773664890308e-07,6.778912286052166,0.12456392664581686,0.14576004084441668,0.12456392664581686,3.111769273050939e-08,7.299961544897012e-08,10.095666064591283
15,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,1.6768329368110067e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.087704181671143,293.9902185926454,99988.3042683176,22.0,1.0035605575387594,293.91451888429435,99873.53887538143,0.015713239629920658,7.195878708903143e-06,0.0035654314753088556,0.7772369504223727,0.7949747569448962,0.7709433932039752,3.082335138159619e-08,7.793410939934737e-07,6.77629656241982,0.1950611598265843,0.21453363862829,0.1950611598265843,3.0945961599034123e-08,1.0725440003312375e-07,10.388880909714159
16,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,2.0235896477251556e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.949729681015015,293.9902200997289,99988.30472097792,22.0,1.0034745632160358,293.9155876695412,99873.63098034989,0.015712903353499248,7.533720637660203e-06,0.0034866128173096644,0.7772369504223727,0.7885558641048906,0.7709433932039752,3.082335138159619e-08,7.711194568167224e-07,6.766587829117433,0.2839915855933849,0.2967677719352627,0.2839915855933849,3.077517821075354e-08,1.546761693412546e-07,10.26651028149426
17,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,2.4420530945486498e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,9.414217233657837,293.99022309197875,99988.30561971557,22.0,1.0033720650795408,293.9168553221968,99873.7217770908,0.01571249925137494,7.94144953491299e-06,0.003393470669068366,0.7772369504223727,0.7809704004088828,0.7709433932039752,3.082335138159619e-08,7.504957466947059e-07,6.7661020385504695,0.3878166840188844,0.3888888555831797,0.3519042285007644,3.0605337335298594e-08,2.1381408220763495e-07,9.75969708981621
18,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,2.9470517025518096e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,7.018927097320557,293.9902284502544,99988.3072291012,20.0,1.003289865640693,293.92168573743794,99885.15899220626,0.015714121156470442,6.327855940152255e-06,0.0032933951423814722,0.7475495444526249,0.7720283748679827,0.7370190277922203,3.287697692385858e-08,6.87768565082193e-07,6.521061346655075,0.4621738414442758,0.4857889236322327,0.4621738414442758,3.246428067963548e-08,2.8287775491908354e-07,8.669310434958065
19,99999999.99999999,5e-08,2.0,0.54,99999999.99999999,3.556480306223129e-08,2.0,0.54,0.5,294.0,100000.0,0.015720275224661653,PySDM,False,6.989198923110962,293.9902376682019,99988.30999775902,20.0,1.0031827563186526,293.9230097581071,99885.25089683062,0.01571369828503308,6.770316472828662e-06,0.003190433050006547,0.7475495444526249,0.7621287421981946,0.7370190277922203,3.287697692385858e-08,6.75547782473125e-07,6.4983603659602505,0.5753264274824665,0.5831868582351488,0.5753264274824665,3.2285118050133053e-08,3.816758800993575e-07,7.918898990020248
